title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,avg_shot_length,num_shots,original_format_title,movie_list_webpage_url,genre,release_date,imdb_url
Fat,2600,108.399958333,106.944962106,100.00402485633413,106.15233963074664,129.31873432241758,0.636883691207,163,Fat,http://www.movie-list.com/trailers/fat,Drama,TBA 2014,http://imdb.com/title/tt2597098/
Crystal-Fairy,3488,145.436958333,138.297095509,116.2188828682553,145.2663580199773,160.4203444038576,1.08157291667,132,Crystal Fairy,http://www.movie-list.com/trailers/crystalfairy,"Adventure, Comedy",12-Jul-13,http://www.imdb.com/title/tt2332579/
Paddington,1395,58.1414166667,69.3877746462,51.4567771500191,79.78441606961377,62.92887476522873,0.417083333333,136,Paddington,http://www.movie-list.com/trailers/paddington,"Adventure, Comedy, Family",16-Jan-15,http://imdb.com/title/tt1109624/
The-Song,3320,138.429958333,121.453656894,116.88235771765197,121.73350596572178,132.10484360244385,0.394149691358,351,The Song,http://www.movie-list.com/trailers/song,"Drama, Music, Romance",26-Sep-14,http://imdb.com/title/tt2517044/
The-Guest,3024,126.084291667,94.73929281,81.81113201305766,102.94599954343936,86.46178701127054,0.678440443841,184,The Guest,http://www.movie-list.com/trailers/guest,Thriller,17-Sep-14,http://imdb.com/title/tt2980592/
Housebound,2436,97.4,54.6967560634,55.182974960747174,53.67163645100271,58.74837062197222,0.296125,320,Housebound,http://www.movie-list.com/trailers/housebound,"Comedy, Horror, Thriller",17-Oct-14,http://imdb.com/title/tt3504048/
Now-You-See-Me,2455,102.35225,101.666193806,118.63572632965169,96.03278491726537,86.26956543500937,0.201255271084,498,Now You See Me,http://www.movie-list.com/trailers/nowyouseeme,Thriller ,31-May-13,http://imdb.com/title/tt1670345/
Blue-Caprice,3303,137.720916667,98.5911059939,89.88773403023956,104.78244174142108,89.61727184210392,0.638098520249,214,Blue Caprice,http://www.movie-list.com/trailers/bluecaprice,"Crime, Drama",13-Sep-13,http://imdb.com/title/tt2027064/
Selfless,4539,151.417933333,149.260145398,144.83586227387127,151.36359512236308,150.16031427443423,0.260605172414,580,Self/less,http://www.movie-list.com/trailers/selfless,,10-Jul-15,http://imdb.com/title/tt2140379/
The-Prince,2305,96.096,108.14573283,85.85316915825976,116.45519218054335,123.90370840897194,0.264767265193,362,The Prince,http://www.movie-list.com/trailers/prince,"Action, Thriller",22-Aug-14,http://imdb.com/title/tt1085492/
Money-Monster,3907,162.91275,82.6155727905,75.40330454738213,87.48893725586653,76.50455168495006,0.485725574713,319,Money Monster,http://www.movie-list.com/trailers/moneymonster,"Drama, Thriller",13-May-16,http://imdb.com/title/tt2241351/
Kevin-Hart-Let-Me-Explain,3289,137.137,79.1046297848,66.86664915590838,79.63387669624075,108.53598887234983,0.953590527578,139,Kevin Hart: Let Me Explain,http://www.movie-list.com/trailers/kevinhartletmeexplain,"Documentary, Comedy",3-Jul-13,http://imdb.com/title/tt2609912/
A-Most-Violent-Year,1943,80.9975833333,74.4812672443,50.879836055233866,86.74917522638644,73.25893324160235,0.307358333333,260,A Most Violent Year,http://www.movie-list.com/trailers/amostviolentyear,"Action, Crime, Drama",31-Dec-14,http://imdb.com/title/tt2937898/
Ouija,4512,150.517033333,67.6380957688,57.26088625836504,74.5797762953305,59.16217702446255,0.37612575,400,Ouija,http://www.movie-list.com/trailers/ouija,"Thriller, Horror",24-Oct-14,http://imdb.com/title/tt1204977/
Enemy,3001,125.125,91.4510625289,60.51572758346817,103.51689207643157,110.51312197622634,0.699693247126,174,Enemy,http://www.movie-list.com/trailers/enemy,"Mystery, Thriller",14-Mar-14,http://imdb.com/title/tt2316411/
Hits,2902,120.995875,148.123423604,131.83696977396244,145.98631293882013,201.9595407306745,0.678644067797,177,Hits,http://www.movie-list.com/trailers/hits,"Comedy, Drama",TBA 2015,http://imdb.com/title/tt3145220/
Contracted,2697,112.445666667,81.8534605612,73.84605642963206,82.33438468396747,100.44377618330022,0.387082602339,285,Contracted,http://www.movie-list.com/trailers/contracted,"Drama, Horror, Thriller",22-Nov-13,http://imdb.com/title/tt2281159/
Maniac,3098,129.170708333,104.55255349,96.06444302675887,107.98417763569114,109.22964208109374,0.281554472903,449,Maniac,http://www.movie-list.com/trailers/maniac,"Crime, Horror, Thriller",21-Jun-13,http://www.imdb.com/title/tt2103217/
The-Call,3482,145.186708333,73.6480666175,75.18781183674544,72.3194932046156,76.51655393280524,0.300107230392,476,The Call,http://www.movie-list.com/trailers/call,Thriller,15-Mar-13,http://www.imdb.com/title/tt1911644/
10-Cloverfield-Lane,2472,103.061291667,71.081705735,57.980493704481646,78.61744642624762,66.69206240771433,0.717028368794,141,10 Cloverfield Lane,http://www.movie-list.com/trailers/10cloverfieldlane,,11-Mar-16,http://imdb.com/title/tt1179933/
Dark-Was-the-Night,2626,109.484375,152.97101477,156.10365651364256,155.46539752844504,132.04774990195438,0.516292475728,206,Dark Was the Night,http://www.movie-list.com/trailers/darkwasthenight,"Drama, Horror, Thriller",TBA 2015,http://imdb.com/title/tt2251281/
Air,2209,92.092,37.9753796711,41.82246437225273,36.99269908580097,32.981848305714564,1.558375,55,Air,http://www.movie-list.com/trailers/air,,TBA 2014,http://imdb.com/title/tt2091478/
Sisters,481,20.02,264.590353764,265.5042881162826,259.8816831817914,286.67170191763034,0.431383333333,35,Sisters,http://www.movie-list.com/trailers/sisters2015,Comedy,18-Dec-15,http://imdb.com/title/tt1850457/
5-Flights-Up-aka-Ruth-Alex,3361,140.14,149.992754059,123.68383732001318,158.6207091027174,174.67806000612944,1.10392540323,124,5 Flights Up (aka: Ruth & Alex),http://www.movie-list.com/trailers/5flightsup,Drama,8-May-15,http://imdb.com/title/tt2933544/
Breaking-the-Girls,2317,96.5965,58.5982641826,37.195430666792234,65.03863141741071,81.60415187979264,0.257944852941,374,Breaking the Girls,http://www.movie-list.com/trailers/breakingthegirls,"Crime, Thriller",26-Jul-13,http://www.imdb.com/title/tt1510686/
Dumb-and-Dumber-To,3859,160.75,207.896003579,196.61681226268902,212.06035294292892,216.2088703167755,0.830815018315,182,Dumb and Dumber To,http://www.movie-list.com/trailers/dumbanddumberto,Comedy,14-Nov-14,http://imdb.com/title/tt2096672/
Tyler-Perrys-A-Madea-Christmas,3058,127.502375,120.160368616,101.86056814441118,125.74202607505342,139.50592536801574,0.814395833333,154,Tyler Perry's A Madea Christmas,http://www.movie-list.com/trailers/madeachristmas,"Comedy, Drama",12-Dec-13,http://imdb.com/title/tt2609758/
My-Old-Lady,3526,147.021875,95.9533970796,71.89180956942258,104.91399290935405,112.9861522938508,0.500357163242,292,My Old Lady,http://www.movie-list.com/trailers/myoldlady,"Comedy, Drama",10-Sep-14,http://imdb.com/title/tt2908856/
Hitman-Agent-47,3593,149.816333333,113.313594584,104.49099468814575,120.92348241879849,97.36098326442709,0.266411979167,560,Hitman: Agent 47,http://www.movie-list.com/trailers/hitmanagent47,"Action, Crime, Thriller",21-Aug-15,http://imdb.com/title/tt2679042/
Kite,3423,142.583333333,142.865415526,92.37440288807612,173.08180515633188,119.78672698174883,0.466120218579,305,Kite,http://www.movie-list.com/trailers/kite,"Action, Thriller",10-Oct-14,http://imdb.com/title/tt2044801/
Creed,3913,163.163,106.730244847,102.58009486384529,107.22671397161214,115.1488893908576,0.461840521442,342,Creed,http://www.movie-list.com/trailers/creed,"Drama, Sport",25-Nov-15,http://imdb.com/title/tt3076658/
The-English-Teacher,3347,139.556083333,161.98859945,146.1682952597644,166.93578345725226,178.13676410415798,0.834419444444,165,The English Teacher,http://www.movie-list.com/trailers/englishteacher,"Comedy, Drama",17-May-13,http://www.imdb.com/title/tt2055765/
13-Minutes,2438,101.541666667,84.724414927,81.99331708431576,86.2642029170059,84.03092401965036,0.398478835979,252,13 Minutes,http://www.movie-list.com/trailers/13minutes,"Biography, Drama, History",TBA 2015,http://imdb.com/title/tt1708135/
The-Hunger-Games-Mockingjay-Part-1,1849,77.077,367.651669746,368.2108229608699,366.7597954117765,371.10048119640015,2.56923333333,25,The Hunger Games: Mockingjay - Part 1,http://www.movie-list.com/trailers/hungergames3,,21-Nov-14,http://imdb.com/title/tt1951265/
The-Protector-2,2264,94.3859583333,98.4128697412,84.89324751264823,104.12678837973705,104.52502877825712,0.367196895425,255,The Protector 2,http://www.movie-list.com/trailers/protector2,Action,2-May-14,http://imdb.com/title/tt1925518/
Chi-Raq,3681,153.486666667,101.642467573,86.46622977516694,106.23904786484131,117.85430172454952,0.810845878136,186,Chi-Raq,http://www.movie-list.com/trailers/chiraq,Drama,4-Dec-15,http://imdb.com/title/tt4594834/
Misconduct,3136,130.625,50.0101013911,42.91606884322826,52.93181004849184,53.60978873149792,0.824519230769,156,Misconduct,http://www.movie-list.com/trailers/misconduct,"Drama, Thriller",5-Feb-16,http://imdb.com/title/tt3658772/
Get-Santa,3186,132.708333333,184.335350019,175.34109615542422,188.45590423804668,186.86211044543262,0.354835115865,374,Get Santa,http://www.movie-list.com/trailers/getsanta,"Comedy, Family",12-Dec-14,http://imdb.com/title/tt1935940/
Homefront,3611,150.567083333,81.2985936214,75.11997154291632,85.11052997973654,77.9416932374591,0.260807189542,561,Homefront,http://www.movie-list.com/trailers/homefront,"Action, Thriller",27-Nov-13,http://imdb.com/title/tt2312718/
Escobar-Paradise-Lost,3721,155.155,99.0883986283,76.72293590603063,107.8662164435075,112.61793011983194,0.540587161366,283,Escobar: Paradise Lost,http://www.movie-list.com/trailers/escobar,"Biography, Drama, Romance, Thriller",26-Jun-15,http://imdb.com/title/tt2515030/
Still-Alice,3389,141.307833333,220.319539926,210.72546192457378,223.4640950132014,229.47610161337602,1.42489285714,98,Still Alice,http://www.movie-list.com/trailers/stillalice,Drama,16-Jan-15,http://imdb.com/title/tt3316960/
Entertainment,3853,160.6605,162.227540713,150.96447995783336,165.64441962408785,174.30687135320696,1.84414187764,79,Entertainment,http://www.movie-list.com/trailers/entertainment,Drama,13-Nov-15,http://imdb.com/title/tt3343784/
Rush-2013,2709,112.833333333,111.800083149,96.6845078110226,120.34109786702597,107.55139751116916,0.204779189353,551,Rush (2013),http://www.movie-list.com/trailers/rush2013,"Action, Biography, Drama ",20-Sep-13,http://imdb.com/title/tt1979320/
Enemies-Closer,2950,122.997875,94.1241908672,87.26425561882063,97.13145754840512,96.70823931408898,0.339312269797,362,Enemies Closer,http://www.movie-list.com/trailers/enemiescloser,Thriller,24-Jan-14,http://imdb.com/title/tt2395199/
We-Are-Your-Friends,4683,195.278416667,141.721638808,119.63532325670269,150.74389805082504,153.29800465889795,0.345299082569,545,We Are Your Friends,http://www.movie-list.com/trailers/weareyourfriends,"Drama, Music",28-Aug-15,http://imdb.com/title/tt3787590/
Home-2015,3615,150.583333333,153.523851531,154.1264930373242,150.92019184185784,165.4850013254195,0.355898653998,421,Home (2015),http://www.movie-list.com/trailers/home15,"Animaton, Comedy",27-Mar-15,http://imdb.com/title/tt3667868/
Knock-Knock,757,31.5315,81.4703237073,70.55591987238914,85.30179944735053,90.42985071840144,0.68770251938,43,Knock Knock,http://www.movie-list.com/trailers/knockknock,"Horror, Thriller",9-Oct-15,http://imdb.com/title/tt3605418/
Crimson-Peak,2313,96.4296666667,109.746411472,105.75882740106842,112.80488767054476,104.54937630954163,0.553362887597,172,Crimson Peak,http://www.movie-list.com/trailers/crimsonpeak,Horror,16-Oct-15,http://imdb.com/title/tt2554274/
Jurassic-World,3839,160.076583333,92.4103855755,89.74601460739721,95.24785588788437,84.86675792268731,0.358353221957,419,Jurassic World,http://www.movie-list.com/trailers/jurassicworld,,12-Jun-15,http://imdb.com/title/tt0369610/
Muck,3783,157.740916667,41.4955813173,38.79715779663503,42.135169042731114,45.31374231380798,0.43008789794,356,Muck,http://www.movie-list.com/trailers/muck,Horror,13-Mar-15,http://imdb.com/title/tt2207484/
Enough-Said,3582,149.357541667,128.298358085,106.2324960091676,138.41081241196787,134.1957731750646,1.06654166667,140,Enough Said,http://www.movie-list.com/trailers/enoughsaid,Comedy,20-Sep-13,http://imdb.com/title/tt2390361/
Furious-7,3904,162.787625,136.249870964,136.5117876328206,137.53916747216994,129.04391521015728,0.251347587719,608,Furious 7,http://www.movie-list.com/trailers/furious7,"Action, Crime, Thriller",3-Apr-15,http://imdb.com/title/tt2820852/
The-Big-Ask,2233,93.093,163.829607201,150.0730306188314,166.2499205206505,187.5796052970467,1.00007314815,90,The Big Ask,http://www.movie-list.com/trailers/bigask,"Comedy, Drama",30-May-14,http://imdb.com/title/tt2327541/
American-Hustle,2678,111.653208333,95.8845611778,79.69362428254279,101.64722044973063,108.74753048939381,0.598047358834,183,American Hustle,http://www.movie-list.com/trailers/americanhustle,Drama,13-Dec-13,http://imdb.com/title/tt1800241/
Life,3313,110.4,141.959006033,150.83394592218193,144.39674705884195,106.26183398033317,0.541285956007,197,Life,http://www.movie-list.com/trailers/life,"Biography, Drama",4-Dec-15,http://imdb.com/title/tt2948840/
It-Follows,3145,131.131,56.7204366068,53.035197999750636,58.307979988781945,58.25817255509252,0.905041666667,143,It Follows,http://www.movie-list.com/trailers/itfollows,"Thriller, Horror",27-Mar-15,http://imdb.com/title/tt3235888/
Inside-Out,2421,100.934166667,95.8761616344,96.26249353972774,95.71955521113772,95.7537140919552,0.242372881356,413,Inside Out,http://www.movie-list.com/trailers/insideout,"Animation, Comedy",19-Jun-15,http://imdb.com/title/tt2096673/
Shes-Funny-That-Way,3149,131.297833333,108.883894848,83.72063295855642,114.94864987818508,143.7275454258939,0.780541666667,168,She's Funny That Way,http://www.movie-list.com/trailers/shesfunnythatway,"Comedy, Drama",21-Aug-15,http://imdb.com/title/tt1767372/
Appropriate-Behavior,2708,112.904458333,84.2119717248,81.54713239394967,83.66045454001711,94.11269330888929,0.979964492754,115,Appropriate Behavior,http://www.movie-list.com/trailers/appropriatebehavior,Comedy,TBA 2015,http://imdb.com/title/tt3077108/
Frank,3009,125.458666667,100.693989134,92.28239555005133,103.83696273738978,106.65336822316837,0.803291666667,154,Frank,http://www.movie-list.com/trailers/frank,"Comedy, Drama, Mystery",15-Aug-14,http://imdb.com/title/tt1605717/
Repentance,3611,150.567083333,95.2802159971,86.51074847558193,99.08846127436632,98.74760096221334,0.492436388889,300,Repentance,http://www.movie-list.com/trailers/repentance,"Drama, Thriller",28-Feb-14,http://imdb.com/title/tt2012665/
ACOD,4377,145.866666667,140.917799626,123.21800698053904,144.80329961412482,167.44210935368037,1.10328282828,132,A.C.O.D.,http://www.movie-list.com/trailers/acod,Comedy,4-Oct-13,http://imdb.com/title/tt1311060/
Ice-Age-Collision-Course,3521,146.813333333,139.178317116,175.71461507159876,119.76609354166274,143.46071721348486,0.40584525463,360,Ice Age: Collision Course,http://www.movie-list.com/trailers/iceagecollisioncourse,"Animation, Adventure, Comedy",22-Jul-16,http://imdb.com/title/tt3416828/
Annabelle,3455,144.060583333,42.955840126,41.886750816137635,43.75380716921926,41.68776753279687,1.87573230594,73,Annabelle,http://www.movie-list.com/trailers/annabelle,"Horror, Thriller",3-Oct-14,http://imdb.com/title/tt3322940/
Sex-Tape,4276,178.303125,128.807827178,124.17792785896663,124.37789123476973,163.87037180669958,0.573087134503,285,Sex Tape,http://www.movie-list.com/trailers/sextape,"Comedy, Drama",18-Jul-14,http://imdb.com/title/tt1956620/
The-Boy-Next-Door,3876,161.619791667,125.036580521,112.60497159590687,129.61070388901777,134.1883449798596,0.313597803347,478,The Boy Next Door,http://www.movie-list.com/trailers/boynextdoor,Thriller,23-Jan-15,http://imdb.com/title/tt3181822/
Dracula-Untold,3728,155.446958333,89.2634021597,89.13858009359622,92.88419347779262,71.0250789324633,0.311286585366,492,Dracula Untold,http://www.movie-list.com/trailers/draculauntold,"Action, Adventure, Drama, Fantasy",10-Oct-14,http://imdb.com/title/tt0829150/
Oblivion,3740,155.947458333,130.571234273,119.0869977415827,138.08667983185853,122.0986805846643,0.214869827586,725,Oblivion,http://www.movie-list.com/trailers/oblivion,,19-Apr-13,http://www.imdb.com/title/tt1483013/
A-Birders-Guide-to-Everything,3095,129.045583333,162.257434165,144.53183688131136,168.82226734247394,175.0719051870704,0.389998348577,328,A Birder's Guide to Everything,http://www.movie-list.com/trailers/birdersguidetoeverything,Comedy,21-Mar-14,http://imdb.com/title/tt1582465/
The-Identical,3609,150.483666667,78.7171886483,66.96831544940794,82.00283376978747,92.67276962832871,0.454873611111,330,The Identical,http://www.movie-list.com/trailers/identical,"Drama, Musical",5-Sep-14,http://imdb.com/title/tt2326574/
Steve-Jobs,1682,70.1117083333,37.9955844335,44.26237697668763,35.12679646693292,36.36956516701678,0.257078355457,226,Steve Jobs,http://www.movie-list.com/trailers/stevejobs,Biography,9-Oct-15,http://imdb.com/title/tt2080374/
Zootopia,2565,106.940166667,310.478865813,303.639884176787,314.5534364060044,307.7020812468231,1.36697593897,71,Zootopia,http://www.movie-list.com/trailers/zootopia,"Animation, Action, Adventure",4-Mar-16,http://imdb.com/title/tt2948356/
Rob-the-Mob,3231,134.717916667,105.664983772,92.79433208533851,109.63287688743806,119.07244893911125,0.6418671875,208,Rob the Mob,http://www.movie-list.com/trailers/robthemob,"Crime, Thriller, Drama",21-Mar-14,http://imdb.com/title/tt2481480/
Eden,3000,125.083291667,120.978919712,99.82192460010924,129.16292397101282,134.41675506690854,0.374372997998,333,Eden,http://www.movie-list.com/trailers/eden,Drama,14-Nov-08,http://www.imdb.com/title/tt1020950/
Nymphomaniac-Volume-I,2594,108.149708333,100.306958457,90.46383165035108,101.41439770970902,120.50059404188049,0.742171690307,141,Nymphomaniac: Volume I,http://www.movie-list.com/trailers/nymphomaniac,Drama,21-Mar-14,http://imdb.com/title/tt1937390/
Wetlands,3615,150.583333333,137.958531695,138.09596468691635,132.0230230133536,168.28187141291087,0.491530054645,305,Wetlands,http://www.movie-list.com/trailers/wetlands,"Comedy, Drama",5-Sep-14,http://imdb.com/title/tt2524674/
Cut-Bank,3553,148.148,120.272696372,100.66257914947546,127.60588667446018,134.03505250811585,0.627215572034,236,Cut Bank,http://www.movie-list.com/trailers/cutbank,Thriller,3-Apr-15,http://imdb.com/title/tt1661820/
Two-Night-Stand,3600,150.108291667,90.7588081917,79.16791793420083,95.91430455419416,94.68263813927865,0.769767271157,193,Two Night Stand,http://www.movie-list.com/trailers/twonightstand,"Comedy, Romance",26-Sep-14,http://imdb.com/title/tt2140619/
Sinister-2,4577,152.533333333,93.5808583486,86.15342205214884,99.11672368745117,84.63231309360641,0.4191272052,359,Sinister 2,http://www.movie-list.com/trailers/sinister2,Horror,21-Aug-15,http://imdb.com/title/tt2752772/
The-Martian,4745,197.864333333,75.7027527365,74.76631392046033,75.38166076957097,79.8777774902481,0.430422484985,444,The Martian,http://www.movie-list.com/trailers/martian,,2-Oct-15,http://imdb.com/title/tt3659388/
The-Intern,3646,152.026875,167.881248621,167.5251009624609,165.25179713764726,182.50167564611831,0.866713631985,173,The Intern,http://www.movie-list.com/trailers/intern,Comedy,25-Sep-15,http://imdb.com/title/tt2361509/
Endless-Love,4122,137.504033333,119.011409007,100.11547004693098,125.43904150227921,135.5629618271228,0.274643830948,489,Endless Love,http://www.movie-list.com/trailers/endlesslove,"Drama, Romance",14-Feb-14,http://imdb.com/title/tt2318092/
Band-of-Robbers,2215,92.34225,69.1772086477,57.79511570610003,71.05220634251108,89.42634596598688,1.40439778646,64,Band of Robbers,http://www.movie-list.com/trailers/bandofrobbers,"Adventure, Comedy, Crime",15-Jan-16,http://imdb.com/title/tt4048668/
Black-or-White,3434,143.184708333,156.309609554,139.6988921023894,159.4496050964324,183.8306360769715,0.419271733539,324,Black or White,http://www.movie-list.com/trailers/blackorwhite,Drama,30-Jan-15,http://imdb.com/title/tt2883434/
Old-Fashioned,3374,140.682208333,97.1859302208,79.39638880223968,102.46081457345663,116.75308292236858,0.46862191358,297,Old Fashioned,http://www.movie-list.com/trailers/oldfashioned,"Drama, Romance",13-Feb-15,http://imdb.com/title/tt2048824/
Fed-Up,3481,145.145,164.522845634,150.8868545767807,168.7008977133744,178.9064723052809,0.475559543919,296,Fed Up,http://www.movie-list.com/trailers/fedup,Documentary,9-May-14,http://imdb.com/title/tt2381335/
Beneath-the-Harvest-Sky,2507,104.521083333,83.2128725329,80.45552334707754,83.52805057536503,88.8925519006336,0.705302298851,145,Beneath the Harvest Sky,http://www.movie-list.com/trailers/beneaththeharvestsky,Drama,2-May-14,http://imdb.com/title/tt2313896/
Night-at-the-Museum-Secret-of-the-Tomb,3385,141.141,62.7301502279,48.045403172401954,66.28201837365546,82.99854766970175,0.529931918239,265,Night at the Museum: Secret of the Tomb,http://www.movie-list.com/trailers/nightatthemuseum3,"Adventure, Comedy, Family",19-Dec-14,http://imdb.com/title/tt2692250/
The-Search-for-General-Tso,3808,158.783625,148.26406623,123.89609727697527,152.5385683731917,190.2752905162818,0.541638936291,293,The Search for General Tso,http://www.movie-list.com/trailers/searchforgeneraltso,"Documentary, Comedy, History",2-Jan-15,http://imdb.com/title/tt3576038/
Term-Life,3676,153.278125,120.001003618,113.4128317111326,122.1211060983209,126.4633240373697,0.529013333333,275,Term Life,http://www.movie-list.com/trailers/termlife,"Crime, Drama",1-Mar-16,http://imdb.com/title/tt2978102/
Frozen-Fever,948,39.4977916667,147.724913037,171.9795965700771,137.21722638584603,138.36578714080946,0.330963348765,108,Frozen Fever,http://www.movie-list.com/trailers/frozenfever,"Animation, Short, Adventure",13-Mar-15,http://imdb.com/title/tt4007502/
Captain-America-The-Winter-Soldier,3612,150.608791667,111.809570334,114.2640171242796,110.86305212396518,110.34600016869184,0.276727762172,534,Captain America: The Winter Soldier,http://www.movie-list.com/trailers/captainamerica2,,3-Apr-14,http://imdb.com/title/tt1843866/
Stuck-In-Love,3387,141.224416667,120.302175658,105.27233323669097,123.2715625005648,144.52515847410592,0.614784508076,227,Stuck In Love,http://www.movie-list.com/trailers/stuckinlove,"Comedy, Drama",14-Jun-13,http://imdb.com/title/tt2205697/
Force-Majeure,3184,132.757625,192.448047842,194.18875360854503,192.55180833998986,187.5185780112379,1.376375,96,Force Majeure,http://www.movie-list.com/trailers/forcemajeure,"Comedy, Drama",24-Oct-14,http://imdb.com/title/tt3630276/
Pawn-Sacrifice,3640,151.776625,99.1636433385,82.67054070622473,107.36138696178593,100.28319802533727,0.390958333333,364,Pawn Sacrifice,http://www.movie-list.com/trailers/pawnsacrifice,"Biography, Drama",18-Sep-15,http://imdb.com/title/tt1596345/
Ex-Machina,2975,124.040583333,81.7252958772,78.07950256496855,84.6823301393156,76.12986639219052,0.340405060353,359,Ex Machina,http://www.movie-list.com/trailers/exmachina,,10-Apr-15,http://imdb.com/title/tt0470752/
Cloudy-With-a-Chance-of-Meatballs-2,3061,127.6275,110.54017627,101.8252473958603,113.93563832230535,116.00342217876444,0.40941438172,310,Cloudy With a Chance of Meatballs 2,http://www.movie-list.com/trailers/cloudywithachanceofmeatballs2,"Animation, Comedy, Family",27-Sep-13,http://imdb.com/title/tt1985966/
Horrible-Bosses-2,2403,100.183416667,59.965412143,52.777457882749786,61.24852641581725,72.25741206820076,0.617614790287,151,Horrible Bosses 2,http://www.movie-list.com/trailers/horriblebosses2,Comedy,26-Nov-14,http://imdb.com/title/tt2170439/
The-Art-of-the-Steal,3542,147.689208333,107.309428242,113.17475446875248,105.38213714225215,101.94894410855275,0.385665244969,381,The Art of the Steal,http://www.movie-list.com/trailers/artofthesteal,Comedy,14-Mar-14,http://imdb.com/title/tt2172985/
Paul-Blart-Mall-Cop-2,3857,160.827333333,205.651439388,202.01118918017076,204.34000958482815,222.12902908343668,0.321686613475,470,Paul Blart: Mall Cop 2,http://www.movie-list.com/trailers/paulblart2,Comedy,17-Apr-15,http://imdb.com/title/tt3450650/
Shrek-2,2038,67.9679,73.8874812149,55.73352454831281,82.0031133072547,79.76230891287571,0.6131125,104,Shrek 2,http://www.movie-list.com/trailers/shrek2,"Animation, Adventure, Comedy ",21-May-04,
Bears,3841,160.16,166.422001605,158.43493783999418,170.7837818166186,165.0501645487239,0.272423148148,585,Bears,http://www.movie-list.com/trailers/bears,Documentary,18-Apr-14,http://imdb.com/title/tt2458776/
Straight-Outta-Compton,3504,146.104291667,127.625441593,114.371879500272,130.9819488328199,145.20423548645516,0.286,504,Straight Outta Compton,http://www.movie-list.com/trailers/straightouttacompton,"Biography, Drama, Music",14-Aug-15,http://imdb.com/title/tt1398426/
Loitering-with-Intent,3401,141.808333333,142.295762061,121.22449555895955,150.76512356753213,154.0581824942273,0.800941384181,177,Loitering with Intent,http://www.movie-list.com/trailers/loiteringwithintent,"Comedy, Drama",15-Nov-14,http://imdb.com/title/tt2390994/
Cam2Cam,2717,113.279833333,85.0555416484,87.44382322321172,81.66725700180305,96.31493883244457,0.297212926509,381,Cam2Cam,http://www.movie-list.com/trailers/cam2cam,"Horror, Thriller",22-Aug-14,http://imdb.com/title/tt2469760/
Prince-Avalanche,3378,140.849041667,159.208550779,122.84038885075832,171.40988038008308,191.87683130091696,1.07342377261,129,Prince Avalanche,http://www.movie-list.com/trailers/princeavalanche,"Comedy, Drama ",9-Aug-13,http://www.imdb.com/title/tt2195548/
Out-of-the-Furnace,3633,151.484666667,124.447981348,103.2010193431202,134.76261896405066,127.1538538097493,0.486327265372,309,Out of the Furnace,http://www.movie-list.com/trailers/outofthefurnace,Thriller,6-Dec-13,http://imdb.com/title/tt1206543/
All-About-the-Feathers,2906,121.162708333,95.2306810128,89.45779749332831,95.8453172472748,107.2854747182659,3.02331944444,39,All About the Feathers,http://www.movie-list.com/trailers/allaboutthefeathers,Comedy,7-Mar-14,http://imdb.com/title/tt3142224/
R100,2630,109.651208333,60.0170201606,55.88289648239353,59.31408252230961,74.52856106524442,1.70320423497,61,R100,http://www.movie-list.com/trailers/r100,"Comedy, Drama",23-Jan-15,http://imdb.com/title/tt2914838/
Bone-Tomahawk,4131,165.2,83.0929550183,79.17845345476883,85.05002930306414,83.35217613841986,0.771775700935,214,Bone Tomahawk,http://www.movie-list.com/trailers/bonetomahawk,"Horror, Western",23-Oct-15,http://imdb.com/title/tt2494362/
The-Lovers,2782,115.990875,96.748171532,81.16462999290313,103.99616083547382,100.37120365498713,0.526447580645,217,The Lovers,http://www.movie-list.com/trailers/lovers,"Action, Adventure, Romance",13-Feb-15,http://imdb.com/title/tt1321869/
Love-is-Strange,3517,117.2,105.351228748,102.33606364325655,104.4937093331892,117.76466619536951,1.63476190476,70,Love is Strange,http://www.movie-list.com/trailers/loveisstrange,"Comedy, Drama, Romance",22-Aug-14,http://imdb.com/title/tt2639344/
Z-for-Zachariah,3559,148.39825,105.142605407,91.71061338647044,113.4185116630342,97.83891858948007,0.647298762737,229,Z for Zachariah,http://www.movie-list.com/trailers/zforzachariah,,28-Aug-15,http://imdb.com/title/tt1598642/
All-the-Wilderness,2824,117.742625,120.124614025,116.96052353867586,121.3283126549126,122.32801763944369,0.312200777778,375,All the Wilderness,http://www.movie-list.com/trailers/allthewilderness,Drama,20-Feb-15,http://imdb.com/title/tt2357770/
Room-237,2521,105.0,130.446875934,113.45003967120083,133.13525327413083,161.28302986095773,3.64732142857,28,Room 237,http://www.movie-list.com/trailers/room237,Documentary,29-Mar-13,http://www.imdb.com/title/tt2085910/
Brick-Mansions,2977,124.124,115.327251814,101.65119440828052,119.02893680710325,132.22564824103213,0.338390538674,362,Brick Mansions,http://www.movie-list.com/trailers/brickmansions,"Action, Crime, Drama",25-Apr-14,http://imdb.com/title/tt1430612/
Before-I-Wake,4576,152.6525,53.4807331883,45.2903166973255,53.49424151633712,74.93278734566842,0.620474927536,230,Before I Wake,http://www.movie-list.com/trailers/beforeiwake,"Horror, Thriller",8-May-15,http://imdb.com/title/tt3174376/
