title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,mean_shot_length,std_dev_shot_length,max_shot_length,min_shot_length,num_shots,stddev_color_with_letterbox_r,stddev_color_with_letterbox_g,stddev_color_with_letterbox_b,detail_score_mean,detail_score_std_dev,detail_score_max,detail_score_min,dark_scene_mean_length,dark_scene_length_std_dev,dark_scene_length_max,dark_scene_length_min,dark_scene_count,dark_scene_percentage,original_format_title,movie_list_webpage_url,genre,release_date,imdb_url,mean_volume,std_dev_volume,min_volume,max_volume,sudden_rise_count_per_cut,sudden_fall_count_per_cut,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short
Lets-Be-Cops,4321,180.18,50.06485472,47.33549595,49.13330625,62.06161591,0.354769097,0.571374634,5.046708333,0.041708333,504,26.93599453,29.09071702,31.52237186,0.025318023,0.02250031,0.129011502,0.001378038,34,0,34,34,1,0.000231428,Let's Be Cops,http://www.movie-list.com/trailers/letsbecops,Action/ Comedy,13-Aug-14,http://imdb.com/title/tt1924435/,0.203819296,0.064085629,0,0.309864555,0.055865922,0.05027933,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leviathan,3717,154.8333333,39.79143833,33.37864816,41.7856042,46.37202392,0.233698593,0.740977157,8.666666667,0.041666667,616,33.22334349,35.42474286,37.9987129,0.010795739,0.018221511,0.138886719,0,82.5,46.5,129,36,2,0.000538068,Leviathan,http://www.movie-list.com/trailers/leviathan,Documentary ,13-Oct-12,http://imdb.com/title/tt2332522/,0.106520757,0.073421316,0,0.372997374,0.065359477,0.091503268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Le-Week-End,3256,135.625,78.55441137,71.04955733,81.5420713,82.91669153,0.643382353,0.766356091,5,0.041666667,204,45.76696396,43.24576005,43.41652792,0.025099081,0.021681065,0.091174985,0,28.2,38.36352434,103,3,5,0.001535627,Le Week-End,http://www.movie-list.com/trailers/leweekend,Comedy/ Drama,14-Mar-14,http://imdb.com/title/tt2392326/,0.070194955,0.035412055,0,0.186547661,0.104477612,0.082089552,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Life,3313,110.4,71.19152847,75.64207443,72.41412189,53.28967438,0.541285956,0.607658339,2.866666667,0.033333333,197,50.31686638,40.32267898,27.73276223,0.021620557,0.02289503,0.131452247,0,1.666666667,0.471404521,2,1,3,0.000905524,Life,http://www.movie-list.com/trailers/life,Biography/ Drama,4-Dec-15,http://imdb.com/title/tt2948840/,0.084231595,0.022979309,0,0.159901848,0.064220183,0.091743119,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Life-Itself,3410,142.1837083,53.06117958,48.4945469,53.88357312,60.84650959,0.810436063,1.097332907,7.173833333,0.041708333,174,35.49857434,37.68386101,33.58919801,0.024980779,0.024789953,0.138896484,0,19,9.974968672,27,2,4,0.001173021,Life Itself,http://www.movie-list.com/trailers/lifeitself,Documentary,4-Jul-14,http://imdb.com/title/tt2382298/,0.095410377,0.032489474,0,0.15383513,0.092198582,0.078014184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Life-of-Crime,3116,129.9214583,45.83731908,36.48313387,48.11353607,58.68302365,0.604377358,0.562158101,4.963291667,0.041708333,212,25.06586568,26.09279743,30.83586836,0.019897311,0.020413293,0.170380801,0,3,0,3,3,1,0.000320924,Life of Crime,http://www.movie-list.com/trailers/lifeofcrime,Action/ Crime/ Comedy,29-Aug-14,http://imdb.com/title/tt1663207/,0.103823875,0.038934417,0,0.200417018,0.09375,0.078125,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lifes-a-Breeze,2759,115.0315833,71.05150684,63.3133274,73.61155286,78.22080482,0.392712582,0.60525674,5.046708333,0.041708333,255,54.99539434,54.18685046,54.18429984,0.034734418,0.03252504,0.127888455,0,4,6.055300708,24,1,12,0.004349402,Life's a Breeze,http://www.movie-list.com/trailers/lifesabreeze,Comedy/ Drama,19-Sep-14,http://imdb.com/title/tt2132374/,0.047250028,0.026839462,0,0.106824685,0.043859649,0.043859649,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little-Accidents,3167,132.0485833,58.84587196,55.77381141,60.65235244,57.65042852,0.42939071,0.666047695,3.545208333,0.041708333,305,44.48642241,45.9409004,45.01815346,0.022156921,0.024994294,0.114256376,0,7.176470588,8.991730149,29,1,17,0.005367856,Little Accidents,http://www.movie-list.com/trailers/littleaccidents,Drama,22-Jan-15,http://imdb.com/title/tt3125220/,0.067179971,0.016539713,0.002172468,0.111977652,0.13740458,0.099236641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little-Boy,3277,136.6365,63.9382081,49.71641649,69.68916115,71.67047029,0.445161492,0.697112409,5.005,0.041708333,306,25.70519681,31.08874122,32.14691188,0.03371999,0.031561605,0.176606157,0,6.384615385,9.286371002,36,1,13,0.003967043,Little Boy,http://www.movie-list.com/trailers/littleboy,Drama/ Comedy/ War,27-Feb-15,http://imdb.com/title/tt1810683/,0.114222224,0.061846342,0,0.370415879,0.096296296,0.081481481,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Loitering-with-Intent,3401,141.8083333,71.14788102,60.61224775,75.38256178,77.02909124,0.800941384,0.921264139,7.882875,0.041708333,177,21.55654438,26.06590554,25.48438032,0.038302823,0.042878621,0.186611106,0,2.25,1.299038106,4,1,4,0.001176125,Loitering with Intent,http://www.movie-list.com/trailers/loiteringwithintent,Comedy/ Drama,15-Nov-14,http://imdb.com/title/tt2390994/,0.05005088,0.016139744,0.023776036,0.094968188,0.164285714,0.157142857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
London-Has-Fallen,1548,64.45833333,57.09694808,55.58949823,57.10305213,61.06803029,0.354861111,0.79405676,5.458333333,0.041666667,180,59.37559149,59.2643534,59.79963956,0.03033703,0.03081727,0.152234158,0,8.545454545,7.120567347,24,1,22,0.014211886,London Has Fallen,http://www.movie-list.com/trailers/londonhasfallen,Action/ Crime/ Thriller,4-Mar-16,http://imdb.com/title/tt3300542/,0.331536731,0.151265419,0.041785763,0.675728564,0.158730159,0.126984127,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lost-River,3483,145.2284167,40.3566191,38.42786209,40.75712414,43.38683553,0.428527693,0.658183889,4.879875,0.041708333,328,29.44902065,29.26228142,28.68629293,0.017149514,0.02563835,0.161768389,0,5,6.480740698,23,2,9,0.002583979,Lost River,http://www.movie-list.com/trailers/lostriver,Fantasy/ Thriller,TBA 2015,http://imdb.com/title/tt2366608/,0.155775072,0.086902596,0,0.388317355,0.055555556,0.034722222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Love-Is-All-You-Need,2629,109.6095,78.39023492,73.98418088,79.91001977,82.18580396,1.177101852,0.997339537,5.046708333,0.041708333,90,37.28731699,38.19594202,39.09960515,0.042196325,0.039283658,0.229593063,0,24,17,41,7,2,0.000760746,Love Is All You Need,http://www.movie-list.com/trailers/loveisallyouneed,Comedy/ Romance ,3-May-13,http://imdb.com/title/tt1854236/,0.089686688,0.042281985,0,0.252148092,0.101851852,0.074074074,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love-is-Strange,3517,117.2,52.67561437,51.16803182,52.24685467,58.8823331,1.634761905,1.407411625,7.666666667,0.033333333,70,34.34530423,31.89748456,33.96808343,0.015180892,0.013663552,0.074185113,0.001426866,0,0,0,0,0,0,Love is Strange,http://www.movie-list.com/trailers/loveisstrange,Comedy/ Drama/ Romance,22-Aug-14,http://imdb.com/title/tt2639344/,0.115797709,0.034036842,0.006411026,0.206285298,0.172413793,0.198275862,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lovelace,3529,147.147,34.80352828,28.94399205,36.75767056,40.13523193,0.570675926,0.726519215,5.422083333,0.041708333,252,29.33611171,34.81770922,36.28070747,0.020500149,0.017567382,0.108169615,0,36,0,36,36,1,0.000283366,Lovelace,http://www.movie-list.com/trailers/lovelace,Biography/ Drama,9-Aug-13,http://imdb.com/title/tt1426329/,0.124410044,0.081329702,0,0.300493278,0.068493151,0.020547945,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love-Mercy,1592,66.35795833,68.1583042,59.0755981,72.72681759,68.50847377,0.245152315,0.605779231,4.963291667,0.041708333,270,54.4598533,56.80846007,56.54424189,0.019461072,0.019106757,0.10594184,0,10.5,14.73940297,36,1,4,0.002512563,Love & Mercy,http://www.movie-list.com/trailers/loveandmercy,Biography/ Drama/ Music,5-Jun-15,http://imdb.com/title/tt0903657/,0.091209837,0.041126421,0,0.176946084,0.030769231,0.015384615,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Love-the-Coopers,3503,146.0625833,85.65260882,79.27245162,89.19598252,84.21080076,0.658651961,0.797732177,5.005,0.041708333,221,39.70306923,37.70613636,38.0290577,0.033656204,0.03339656,0.222881594,0,17.66666667,15.860503,39,1,3,0.000856409,Love the Coopers,http://www.movie-list.com/trailers/lovethecoopers,Comedy,13-Nov-15,http://imdb.com/title/tt2279339/,0.069948318,0.029227585,0,0.155064008,0.103448276,0.082758621,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Low-Down,3564,148.4583333,44.67487765,31.65691211,49.37365494,54.65167694,1.090551181,1.019590136,5.916666667,0.041666667,127,19.96986056,31.74890143,28.90781224,0.012000267,0.011257439,0.062950304,0,10,10.4774891,26,1,9,0.002525253,Low Down,http://www.movie-list.com/trailers/lowdown,Biography/ Drama/ Family,24-Oct-14,http://imdb.com/title/tt1864405/,0.056883743,0.034476669,0,0.132136689,0.095238095,0.068027211,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lucy,3638,151.6932083,60.56967284,58.65645281,61.99741002,58.28753871,0.282854089,0.44631124,3.75375,0.041708333,536,33.64521917,34.72698699,37.03904297,0.034398172,0.029605966,0.193787339,0,8.0625,9.781799106,36,1,16,0.004398021,Lucy,http://www.movie-list.com/trailers/lucy,,25-Jul-14,http://imdb.com/title/tt2872732/,0.126726948,0.064835845,0,0.276886533,0.12,0.073333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lullaby,3537,147.4806667,66.95951833,63.37671953,68.65644371,67.67442463,0.52284375,0.655154922,3.461791667,0.041708333,280,48.02368865,43.52916619,35.36263226,0.020639923,0.020558387,0.170437283,0,7.4,8.979977728,26,2,10,0.002827255,Lullaby,http://www.movie-list.com/trailers/lullaby,Comedy/ Drama,13-Jun-14,http://imdb.com/title/tt2210781/,0.159447777,0.05526479,0,0.302221704,0.143835616,0.116438356,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macbeth,2710,112.875,49.27345925,40.88438806,51.78791666,58.36498754,0.469308036,0.756797178,5.083333333,0.041666667,224,29.99174517,36.57688216,44.27956645,0.009191378,0.009255919,0.064381665,0,7.866666667,11.05662195,36,1,15,0.005535055,Macbeth,http://www.movie-list.com/trailers/macbeth,Drama/ Thriller ,21-Sep-06,,0.117271189,0.060387108,0,0.282326124,0.153153153,0.117117117,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machete-Kills,1634,68.10970833,61.30346692,43.59504799,64.48703452,91.39489312,0.319434439,0.51002462,3.878875,0.041708333,211,43.09198277,48.01576647,54.44342024,0.031368855,0.029575912,0.168649542,0,28,14,42,14,2,0.00122399,Machete Kills,http://www.movie-list.com/trailers/machetekills,Action/ Crime/ Thriller,11-Oct-13,http://imdb.com/title/tt2002718/,0.218219888,0.106680007,0,0.355862015,0.059701493,0.059701493,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madame-Bovary,3625,151.151,32.28584572,25.20855756,35.26800514,35.51481447,0.586026427,0.774913439,5.005,0.041708333,257,18.76579093,24.01628198,24.24412663,0.015293542,0.015379277,0.073634983,0,11.22222222,15.31722181,58,1,18,0.004965517,Madame Bovary,http://www.movie-list.com/trailers/madamebovary,Drama,12-Jun-15,http://imdb.com/title/tt2334733/,0.074640382,0.046796434,0,0.249329474,0.066666667,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mad-Max-Fury-Road,3912,163.1212917,54.94442308,39.663376,57.1525316,83.6886311,0.39853491,1.438700975,25.5255,0.041708333,407,27.98531205,32.21362894,41.73000764,0.037395457,0.032051531,0.138072917,0,20.5,27.93295545,90,1,8,0.00204499,Mad Max: Fury Road,http://www.movie-list.com/trailers/madmaxfuryroad,,15-May-15,http://imdb.com/title/tt1392190/,0.085598634,0.045490188,0,0.158330435,0.061728395,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maggie,3060,127.5857917,31.25882044,28.80191416,32.82315255,29.67313814,0.522652144,0.815155388,5.005,0.041708333,241,24.37348976,25.70518523,21.04867336,0.009365713,0.010590988,0.088766276,0,8.4,12.58464673,38,1,15,0.004901961,Maggie,http://www.movie-list.com/trailers/maggie,Drama/ Horror/ Thriller,8-May-15,http://imdb.com/title/tt1881002/,0.151464459,0.073931566,0,0.328712048,0.055555556,0.023809524,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magic-in-the-Moonlight,3001,125.125,47.67022355,35.37069188,51.88348085,58.26596923,0.422919653,0.686209076,5.046708333,0.041708333,293,19.05743481,24.33411147,27.36175027,0.037228777,0.030656188,0.221483819,0,26,0,26,26,1,0.000333222,Magic in the Moonlight,http://www.movie-list.com/trailers/magicinthemoonlight,Comedy/ Drama/ Romance,25-Jul-14,http://imdb.com/title/tt2870756/,0.133927353,0.04506393,0,0.292182611,0.10483871,0.10483871,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magic-Mike-XXL,2305,96.096,36.38013555,33.862757,35.57376649,47.16453117,0.435985632,2.261977499,30.82245833,0.041708333,203,25.98394688,22.40724529,29.81419482,0.024909264,0.018695957,0.116417399,0,14.57142857,21.13127096,63,1,7,0.003036876,Magic Mike XXL,http://www.movie-list.com/trailers/magicmike2,Comedy/ Drama/ Music,1-Jul-15,http://imdb.com/title/tt2268016/,0.058422991,0.037061572,0,0.144974632,0.073684211,0.084210526,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Maladies,2857,119.119,35.29070032,32.10048799,36.01723324,39.9451627,0.668525,0.904791309,5.338666667,0.041708333,175,27.3323661,27.29448194,27.3850719,0.013181919,0.009910152,0.051744792,0.000101997,12.5,0.5,13,12,2,0.000700035,Maladies,http://www.movie-list.com/trailers/maladies,Comedy/ Drama,21-Mar-14,http://imdb.com/title/tt1592265/,0.079831541,0.032755877,0.005681079,0.226121505,0.144067797,0.127118644,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maleficent,2053,85.5855,36.3380702,38.83826944,37.75988834,22.49348255,0.80111478,1.297819613,6.5065,0.041708333,106,27.96663484,30.42075896,25.02888855,0.0178128,0.022147133,0.154089127,0,13.30769231,15.94405901,53,1,13,0.006332197,Maleficent,http://www.movie-list.com/trailers/maleficent,Action/ Adventure/ Drama,30-May-14,http://imdb.com/title/tt1587310/,0.143245789,0.105388859,0,0.453303156,0.047619048,0.047619048,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mandela-Long-Walk-to-Freedom,3649,152.152,65.54600601,57.74898343,69.64166985,64.95767245,0.291067476,0.529154841,5.005,0.041708333,515,28.42807547,30.66122053,29.60908184,0.028303213,0.032804852,0.181246234,0,9.16,11.60234459,50,1,25,0.006851192,Mandela: Long Walk to Freedom,http://www.movie-list.com/trailers/mandelalongwalktofreedom,Drama,29-Nov-13,http://imdb.com/title/tt2304771/,0.106441894,0.065109302,0,0.319648605,0.039735099,0.059602649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maniac,3098,129.1707083,52.2762737,48.03221712,53.9920874,54.61481312,0.281554473,0.792842182,8.967291667,0.041708333,449,43.13254581,46.4975412,39.91569185,0.014110329,0.016787145,0.076706112,0,20.66666667,22.29100466,67,1,6,0.001936733,Maniac,http://www.movie-list.com/trailers/maniac,Crime/ Horror/ Thriller,21-Jun-13,http://www.imdb.com/title/tt2103217/,0.108886958,0.049340113,0.012987864,0.238073523,0.0859375,0.0859375,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Man-Up,3683,153.4166667,64.73412091,60.97258685,66.74068678,64.3213295,0.541512915,0.634258991,3.791666667,0.041666667,271,33.12016366,35.64163798,22.90490986,0.016689288,0.018694761,0.118960503,0,0,0,0,0,0,0,Man Up,http://www.movie-list.com/trailers/manup,Comedy/ Romance,13-Nov-15,http://imdb.com/title/tt3064298/,0.089541864,0.039750199,0,0.199686977,0.078947368,0.065789474,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maps-to-the-Stars,3049,127,65.06659954,62.0087791,67.28709179,61.70747886,0.638678451,1.039246606,8.791666667,0.041666667,198,30.75094669,31.63722164,34.55417311,0.024003961,0.021541555,0.148304036,0,6,4.5607017,14,2,5,0.001639882,Maps to the Stars,http://www.movie-list.com/trailers/mapstothestars,Drama/ Thriller,27-Feb-15,http://imdb.com/title/tt2172584/,0.135470972,0.052221749,0,0.297673204,0.134920635,0.111111111,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Masterminds,2518,104.979875,73.45839839,65.34680301,74.90331681,87.35080706,0.53985193,0.621388255,3.545208333,0.041708333,177,34.88139196,39.6909501,38.33736853,0.038957559,0.036194487,0.141827257,0,6.888888889,11.34748572,38,1,9,0.003574265,Masterminds,http://www.movie-list.com/trailers/masterminds,Action/ Comedy/ Crime,9-Oct-15,http://imdb.com/title/tt2461150/,0.114368572,0.071950578,0,0.286849765,0.076923077,0.057692308,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Match,3333,133.28,46.95838628,42.00933077,47.75237296,55.88731916,1.386666667,1.138751753,6.44,0.04,96,28.62615993,30.92724358,35.7470622,0.017280831,0.024238038,0.17490379,0,2.5,1.5,4,1,2,0.00060006,Match,http://www.movie-list.com/trailers/match,Comedy/ Drama/ Family,14-Jan-15,http://imdb.com/title/tt2637378/,0.080246461,0.031434466,0,0.178637645,0.106060606,0.121212121,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Max,3445,137.76,61.3590186,51.33252235,65.14940284,68.18445791,0.255111111,0.416122964,2.72,0.04,540,22.78952584,29.11013036,30.12204439,0.030318429,0.032430953,0.18765956,0,1.88,1.478377489,8,1,25,0.007256894,Max,http://www.movie-list.com/trailers/max,Adventure/ Family,26-Jun-15,http://imdb.com/title/tt3369806/,0.074364343,0.030586455,0.001379614,0.150401061,0.066176471,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Maze-Runner-The-Scorch-Trials,2820,117.5757917,37.9701787,33.96889033,40.49905203,35.47310383,0.250342685,0.58534161,5.005,0.041708333,450,25.55697692,26.96715497,28.55280685,0.013391812,0.015488113,0.086258655,0,7.818181818,10.01954014,42,1,33,0.011702128,Maze Runner: The Scorch Trials,http://www.movie-list.com/trailers/mazerunner2,,18-Sep-15,http://imdb.com/title/tt4046784/,0.126703476,0.069883846,0,0.300180611,0.120689655,0.086206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McCanick,2540,105.8974583,33.89453679,29.35204906,34.73154736,41.52448266,0.578416667,0.895733792,8.883875,0.041708333,182,12.68439652,13.90959811,25.38670682,0.012632496,0.022799792,0.1877715,0,1,0,1,1,2,0.000787402,McCanick,http://www.movie-list.com/trailers/mccanick,Crime/ Drama/ Mystery,21-Mar-14,http://imdb.com/title/tt2295564/,0.063757618,0.045124877,0,0.209622478,0.115384615,0.086538462,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McFarland-USA,4254,177.3855417,65.23959052,52.28554173,69.86358429,75.45191336,0.320775,0.515196397,5.005,0.041708333,550,30.77944463,35.99713976,41.93353425,0.023531494,0.022091309,0.131436911,0,6.766666667,9.790074339,37,1,30,0.007052186,McFarland USA,http://www.movie-list.com/trailers/mcfarlandusa,Drama/ Sports,20-Feb-15,http://imdb.com/title/tt2097298/,0.041748998,0.022400606,0,0.102420512,0.068181818,0.045454545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Meadowland,2736,114.0722917,52.81715179,43.94576386,57.40024568,52.52472592,0.832256361,0.954773295,5.088416667,0.041708333,131,30.74612441,37.97087315,36.95398445,0.008226559,0.009721055,0.052882295,0,19.8,17.9933321,52,3,5,0.001827485,Meadowland,http://www.movie-list.com/trailers/meadowland,Drama,16-Oct-15,http://imdb.com/title/tt3529656/,0.069574956,0.037012836,0,0.165995717,0.097345133,0.044247788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Me-and-Earl-and-the-Dying-Girl,3533,147.3138333,73.67084861,63.56809411,76.17425513,87.33383784,0.742194444,0.685883006,3.420083333,0.041708333,195,24.83993725,27.16726276,30.69610848,0.029918161,0.025308809,0.138057958,0,10.33333333,11.0855261,26,2,3,0.000849137,Me and Earl and the Dying Girl,http://www.movie-list.com/trailers/meandearlandthedyinggirl,Drama,12-Jun-15,http://imdb.com/title/tt2582496/,0.112948458,0.040918202,0.037874789,0.250929938,0.143835616,0.136986301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men-Women-Children,3175,132.38225,43.16326429,34.05166501,45.26755947,56.25582637,0.547746369,1.337874632,10.71904167,0.041708333,241,22.79306512,30.45128384,38.13821678,0.019905759,0.017957208,0.072632004,0,10.8,12.42416999,42,1,10,0.003149606,Men/ Women & Children,http://www.movie-list.com/trailers/menwomenandchildren,Comedy/ Drama/ Romance,1-Oct-14,http://imdb.com/title/tt3179568/,0.085025801,0.04590142,0,0.143079539,0.022900763,0.007633588,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metallica-Through-the-Never,2798,116.6582083,46.87124335,46.63367383,48.5075652,39.10962693,0.251691325,0.472343267,5.005,0.041708333,463,38.29346297,38.58772806,42.57958261,0.02821701,0.022137251,0.160088752,0,5.090909091,8.256727785,35,1,22,0.007862759,Metallica Through the Never,http://www.movie-list.com/trailers/metallicathroughthenever,Action/ Music/ Musical,27-Sep-13,http://imdb.com/title/tt2172935/,0.098112334,0.040772706,0,0.257301628,0.07826087,0.07826087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Million-Dollar-Arm,3626,151.1927083,51.95975744,46.65457094,53.32571442,58.88168263,0.52435424,0.595835946,5.005,0.041708333,285,29.01119026,30.87284531,31.95188641,0.025890677,0.026735096,0.194234258,0,9.428571429,13.15682488,43,1,14,0.003861004,Million Dollar Arm,http://www.movie-list.com/trailers/milliondollararm,Biography/ Drama/ Sports,16-May-14,http://imdb.com/title/tt1647668/,0.103073246,0.057099487,0,0.350110952,0.113333333,0.093333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Minions,4265,177.8443333,133.5041551,131.4303194,136.0925964,125.7305138,0.720677039,1.37150575,10.21854167,0.041708333,233,52.77603549,50.9235239,51.45639681,0.037142018,0.028982075,0.217259217,0,12.75,14.61805391,38,3,4,0.000937866,Minions,http://www.movie-list.com/trailers/minions,Animation/ Comedy/ Family,10-Jul-15,http://imdb.com/title/tt2293640/,0.044124754,0.029626888,0,0.13874944,0.0625,0.0625,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Misconduct,3136,130.625,25.04369661,21.49119384,26.50681103,26.84632189,0.824519231,0.91457621,6.125,0.041666667,156,15.58281644,18.20286842,16.54015629,0.010626754,0.01655857,0.140287966,0,4.894736842,5.379246052,26,2,19,0.006058673,Misconduct,http://www.movie-list.com/trailers/misconduct,Drama/ Thriller,5-Feb-16,http://imdb.com/title/tt3658772/,0.109386214,0.051597102,0,0.274994561,0.139534884,0.085271318,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mission-Impossible-Rogue-Nation,3864,161.1192917,43.16091925,36.44873764,45.89893189,46.69928555,0.340336242,0.537518795,5.588916667,0.041708333,444,23.22864456,29.23530504,30.00041732,0.01774807,0.014931659,0.083641422,0,6.307692308,5.184562124,24,1,39,0.010093168,Mission: Impossible - Rogue Nation,http://www.movie-list.com/trailers/missionimpossibleroguenation,Action/ Adventure/ Thriller,31-Jul-15,http://imdb.com/title/tt2381249/,0.095070129,0.047738385,0,0.171798292,0.03125,0.05,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
