movie_title,webpage_url,genre,release_date,imdb_url,flv_files,mov1_files,mov2_files,mp4_files
Breakfast Of Champions,http://www.movie-list.com/trailers/breakfastofchampions,,"September 17, 1999",,,"['http://www.loewscineplex.com/trailerpark/trailers/0695xx.mov', 'http://www.loewscineplex.com/trailerpark/trailers/0695yy.mov']",,
Breakfast On Pluto,http://www.movie-list.com/trailers/breakfastonpluto,,"November 16, 2005",,,"['http://www.sonypictures.com/classics/syndication/trailers/breakfastonpluto/BreakfastOnPluto_trlr_300.mov', 'http://www.sonypictures.com/classics/syndication/trailers/breakfastonpluto/BreakfastOnPluto_trlr_56.mov']",,
Breakin' All The Rules,http://www.movie-list.com/trailers/breakinalltherules,,"May 14, 2004",,,"['http://mp3content02.bcst.yahoo.com/proot3/PubShare11/yahoomovies/1/5673336.mov', 'http://mp3content01.bcst.yahoo.com/proot4/PubShare15/yahoomovies/10/5673335.mov', 'http://mp3content03.bcst.yahoo.com/proot4/PubShare13/yahoomovies/7/5673333.mov', 'http://mp3content03.bcst.yahoo.com/proot4/PubShare16/yahoomovies/15/5673330.mov']",,
Breaking And Entering,http://www.movie-list.com/trailers/breakingandentering,Drama ,"December 15, 2006",,,['http://images.hollywood.com/quicktime/breakandenter_wei_t_low.mov'],,
Breaking Dawn,http://www.movie-list.com/trailers/breakingdawn,,"October 16, 2004",,,['http://breakingdawn.com/trailer/BD-Trailer-hi.mov'],,
Breaking the Girls,http://www.movie-list.com/trailers/breakingthegirls,"Crime, Thriller","July 26, 2013",http://www.imdb.com/title/tt1510686/,,,,['http://cdn.movie-list.com/hd/breakingthegirls720.mp4']
Breaking Upwards,http://www.movie-list.com/trailers/breakingupwards,Romance,"April 2, 2010",http://www.imdb.com/title/tt1247644/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/409.flv'],['http://www.breakingupwards.com/trailer/bu-trailer.mov'],,
The Breed,http://www.movie-list.com/trailers/breed,"Horror, Thriller","January 5, 2007",,,['http://www.blairwitch.de/trailer/thebreed.mov'],,
Brick,http://www.movie-list.com/trailers/brick,,"March 31, 2006",,,"['http://www.focusfeatures.com/clips/brick/trailer-640x340.mov', 'http://www.focusfeatures.com/clips/brick/trailer-480x270.mov', 'http://www.focusfeatures.com/clips/brick/trailer-320x180.mov']",,
Brick Mansions,http://www.movie-list.com/trailers/brickmansions,"Action, Crime, Drama","April 25, 2014",http://imdb.com/title/tt1430612/,,,,['http://cdn.movie-list.com/hd/brickmansions720.mp4']
Bride and Prejudice,http://www.movie-list.com/trailers/brideandprejudice,,"February 11, 2005",,,"['http://www.greenroom-press.com/clients/Pathe/theatrical/Bride%20and%20Prejudice/movies/trlr_hi.mov', 'http://www.greenroom-press.com/clients/Pathe/theatrical/Bride%20and%20Prejudice/movies/trlr_med.mov', 'http://www.greenroom-press.com/clients/Pathe/theatrical/Bride%20and%20Prejudice/movies/trlr_lo.mov', 'http://progressive.stream.aol.com/aol/us/moviefone/movies/2004/brideandprejudice_019025/brideandprejudice_trlr_dl.mov', 'http://www.cinemas-online.co.uk/trailers/bandp_larg.mov', 'http://www.cinemas-online.co.uk/trailers/bandp_med.mov', 'http://www.cinemas-online.co.uk/trailers/bandp_low.mov']",,
Bride Of The Wind,http://www.movie-list.com/trailers/brideofthewind,,"June 8, 2001",,,['http://www.eonline.com/shared/Eonline/Reviews/Movies/Clips/bride_of_the_wind.mov'],,
Bride Wars,http://www.movie-list.com/trailers/bridewars,"Comedy, Romance","January 9, 2009",http://www.imdb.com/title/tt0901476/,,"['http://pdl.stream.aol.com/aol/us/moviefone/movies/2008/bridewars_032267/bridewars_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2008/bridewars_032267/bridewars_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2008/bridewars_032267/bridewars_trlr_01_480p_dl.mov', 'http://moviesmovies.ign.com/movies/video/article/921/921324/bride_wars_trl_qthighwide.mov', 'http://www.foxmedia.se/films/Bride_Wars/trailer/trailer480.mov']",,
"The Bridesmaid<BR>(Demoiselle d'honneur, La)",http://www.movie-list.com/trailers/bridesmaid,,"July 28, 2006",,,['http://www.firstrunfeatures.com/trailers/bridesmaid.mov'],,
Bridesmaids,http://www.movie-list.com/trailers/bridesmaids,Comedy,"May 13, 2011",http://www.imdb.com/title/tt1478338/,"['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1484.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1407.flv']","['http://www.universalpictures.com/bridesmaids/media/BRIDES_T1iR_1080pq.mov', 'http://www.universalpictures.com/bridesmaids/media/BRIDES_T1iR_720pq.mov', 'http://www.universalpictures.com/bridesmaids/media/BRIDES_T1iR_480pq.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/bridesmaids_10035125/bridesmaids_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/bridesmaids_10035125/bridesmaids_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/bridesmaids_10035125/bridesmaids_trlr_01_480p_dl.mov']",,
Bridge of Spies,http://www.movie-list.com/trailers/bridgeofspies,"Drama, Thriller","October 16, 2015",http://imdb.com/title/tt3682448/,,,,"['http://cdn.movie-list.com/hd/bridgeofspiesc720.mp4', 'http://cdn.movie-list.com/hd/bridgeofspiesb720.mp4', 'http://cdn.movie-list.com/hd/bridgeofspies720.mp4']"
The Bridge On The River Kwai,http://www.movie-list.com/trailers/bridgeontheriverkwai,"Adventure, Drama, War ","December 18, 1957",http://imdb.com/title/tt0050212/,,['http://videos.movie-list.com/classics/bridgeontheriverkwai.mov'],,
Bridge To Terabithia,http://www.movie-list.com/trailers/bridgetoterabithia,"Adventure, Family, Fantasy","February 16, 2007",,,"['http://progressive.playstream.com/screenplay/progressive/300/e30015_b2z.mov', 'http://progressive.playstream.com/screenplay/progressive/300/e30015_b2a1.mov', 'http://progressive.playstream.com/screenplay/progressive/300/e30015_b2a2.mov', 'http://progressive.playstream.com/screenplay/progressive/300/e30015_b2y.mov', 'http://progressive.playstream.com/screenplay/progressive/300/e30015_b2x.mov', 'http://progressive.playstream.com/screenplay/progressive/300/e30015_b2w.mov', 'http://pdl.stream.aol.com/aol/us/moviefone/movies/2006/bridgetoterabithia_025017/bridgetoterabithia_trlr_01_gerd_hiq_dl.mov', 'http://progressive.playstream.com/screenplay/progressive/314/e31466_b2z.mov', 'http://progressive.playstream.com/screenplay/progressive/314/e31466_b2a1.mov', 'http://progressive.playstream.com/screenplay/progressive/314/e31466_b2a2.mov', 'http://progressive.playstream.com/screenplay/progressive/315/e31540_b2z.mov', 'http://progressive.playstream.com/screenplay/progressive/315/e31540_b2a1.mov', 'http://progressive.playstream.com/screenplay/progressive/314/e31540_b2a2.mov', 'http://progressive.playstream.com/screenplay/progressive/310/e31096_b2z.mov', 'http://progressive.playstream.com/screenplay/progressive/310/e31096_b2a1.mov', 'http://progressive.playstream.com/screenplay/progressive/310/e31096_b2a2.mov', 'http://progressive.playstream.com/screenplay/progressive/315/e31539_b2z.mov', 'http://progressive.playstream.com/screenplay/progressive/315/e31539_b2a1.mov', 'http://progressive.playstream.com/screenplay/progressive/315/e31539_b2a2.mov']",,
Bridget Jones's Diary,http://www.movie-list.com/trailers/bridgetjonessdiary,,"April 13, 2001",,,"['http://a144.g.akamai.net/5/144/51/b928f712c61a29/1a1a1aaa2198c627970773d80669d84574a8d80d3cb12453c02589f25382f668c9329e0375e81784ed5fc02d8e0635970972d63da21675df4ebc21940766ca3394067f/bridget_joness_diar_T1.mov', 'http://a144.g.akamai.net/5/144/51/b928f712c61a29/1a1a1aaa2198c627970773d80669d84574a8d80d3cb12453c02589f25382f668c9329e0375e81784ed5fc02d8e0635970972d63da21675df4ebc21940766ca3394067f/bridget_joness_diar_ISDN.mov', 'http://a144.g.akamai.net/5/144/51/b928f712c61a29/1a1a1aaa2198c627970773d80669d84574a8d80d3cb12453c02589f25382f668c9329e0375e81784ed5fc02d8e0635970972d63da21675df4ebc21940766ca3394067f/bridget_joness_diar_144.mov']",,
Bridget Jones: The Edge Of Reason,http://www.movie-list.com/trailers/bridgetjones2,,"November 12, 2004",,,"['http://www.workingtitlefilms.com//vault/Bridget_trl4_Scope_large_03.mov', 'http://www.workingtitlefilms.com//vault/Bridget_trl4_Scope_medium_01.mov', 'http://www.workingtitlefilms.com//vault/Bridget_trl4_Scope_small_02.mov']",,
Brief Interviews with Hideous Men,http://www.movie-list.com/trailers/briefinterviewswithhideousmen,Comedy,"September 25, 2009",http://www.imdb.com/title/tt0790627/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/825.flv'],"['http://movies.apple.com/movies/ifc_films/briefinterviewswithhideousmen/briefinterviewswithhideousmen_1080p.mov', 'http://movies.apple.com/movies/ifc_films/briefinterviewswithhideousmen/briefinterviewswithhideousmen_720p.mov', 'http://movies.apple.com/movies/ifc_films/briefinterviewswithhideousmen/briefinterviewswithhideousmen_480p.mov']",,
Brigham City,http://www.movie-list.com/trailers/brighamcity,,"April 6, 2001",,,"['http://www.brighamcitythemovie.com/media/bcbig2.mov', 'http://www.brighamcitythemovie.com/media/bcsmall2.mov']",,
Bright Days Ahead,http://www.movie-list.com/trailers/brightdaysahead,"Romance, Drama",TBA 2014,http://imdb.com/title/tt2379318/,,,,['http://cdn.movie-list.com/hd/brightdaysahead720.mp4']
Bright Future,http://www.movie-list.com/trailers/brightfuture,,"November 12, 2004",,,"['http://qt01.palmpictures.com/bftr_q300.mov', 'http://qt01.palmpictures.com/bftr_q60.mov']",,
Bright Star,http://www.movie-list.com/trailers/brightstar,"Drama, Romance","September 18, 2009",http://www.imdb.com/title/tt0810784/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/737.flv'],"['http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/brightstar_031554/brightstar_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/brightstar_031554/brightstar_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/brightstar_031554/brightstar_trlr_01_480p_dl.mov', 'http://movies.apple.com/movies/independent/brightstar/brightstar_1080p.mov', 'http://movies.apple.com/movies/independent/brightstar/brightstar_720p.mov', 'http://movies.apple.com/movies/independent/brightstar/brightstar_480p.mov']",,
Bright Young Things,http://www.movie-list.com/trailers/brightyoungthings,,"August 20, 2004",,,"['http://iconmovies.co.uk/brightyoungthings/trailers/bythigh.mov', 'http://iconmovies.co.uk/brightyoungthings/trailers/bytmed.mov', 'http://iconmovies.co.uk/brightyoungthings/trailers/bytlow.mov']",,
Bring It On,http://www.movie-list.com/trailers/bringiton,,"August 25, 2000",,,"['http://www.bringitonmovie.com/movies/bringiton_002.mov', 'http://www.bringitonmovie.com/movies/bringiton_001.mov']",,
Bringing Down The House,http://www.movie-list.com/trailers/bringingdownthehouse,,"March 7, 2003",,,['http://anon.ifilm.speedera.net/anon.ifilm/qt/portal/2460111_200.mov'],,
Bringing Out The Dead,http://www.movie-list.com/trailers/bringingoutthedead,,"October 22, 1999",,,"['http://www2.bringingoutthedead.com/clips/trailer.mov', 'http://www2.bringingoutthedead.com/clips/trailer_sm.mov']",,
Brokeback Mountain,http://www.movie-list.com/trailers/brokebackmountain,,"December 9, 2005",,,"['http://mp3content01.bcst.yahoo.com/b02r01/003/yahoomovies/13/17847441.mov', 'http://mp3content03.bcst.yahoo.com/b02r01/004/yahoomovies/1/17847400.mov', 'http://mp3content03.bcst.yahoo.com/b02r01/002/yahoomovies/15/17847378.mov', 'http://mp3content01.bcst.yahoo.com/b02r01/003/yahoomovies/11/17847353.mov']",,
Brokedown Palace,http://www.movie-list.com/trailers/brokedownpalace,,"August 13, 1999",,,['http://images.hollywood.com/images/quicktime/brokedownpalace.mov'],,
Broken Bridges,http://www.movie-list.com/trailers/brokenbridges,"Drama, Music ","September 8, 2006",,,"['http://www.paramountmovies.com/broken_bridges/broken_bridges_trailer_large.mov', 'http://www.paramountmovies.com/broken_bridges/broken_bridges_trailer_medium.mov', 'http://www.paramountmovies.com/broken_bridges/broken_bridges_trailer_small.mov']",,
Broken Embraces (Los abrazos rotos),http://www.movie-list.com/trailers/brokenembraces,"Drama, Romance, Thriller","November 20, 2009",http://imdb.com/title/tt0913425/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/888.flv'],"['http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/brokenembraces_028978/brokenembraces_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/brokenembraces_028978/brokenembraces_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/brokenembraces_028978/brokenembraces_trlr_01_480p_dl.mov', 'http://movies.apple.com/movies/sony/brokenembraces/brokenembraces-tlr_1080p.mov', 'http://movies.apple.com/movies/sony/brokenembraces/brokenembraces-tlr_720p.mov', 'http://movies.apple.com/movies/sony/brokenembraces/brokenembraces-tlr_480p.mov']",,
Broken English,http://www.movie-list.com/trailers/brokenenglish,"Comedy, Romance","June 22, 2007",http://www.imdb.com/title/tt0772157/,,['http://moviesmovies.ign.com/movies/video/article/794/794015/brken_eng_060307_qthighwide.mov'],,
Broken Flowers,http://www.movie-list.com/trailers/brokenflowers,,"August 5, 2005",,,"['http://www.focusfeatures.com/clips/broken_flowers/trailer-480x270.mov', 'http://www.focusfeatures.com/clips/broken_flowers/trailer-320x180.mov']",,
The Broken Hearts Club,http://www.movie-list.com/trailers/brokenheartsclub,,"September 29, 2000",,,"['http://www.loewscineplex.com/trailerpark/trailers/1120xx.mov', 'http://www.loewscineplex.com/trailerpark/trailers/1120yy.mov']",,
Broken Hill,http://www.movie-list.com/trailers/brokenhill,"Drama, Family, Music","September 11, 2009",http://www.imdb.com/title/tt1212909/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/836.flv'],,,
Bronson,http://www.movie-list.com/trailers/bronson,"Action, Biography, Drama, Thriller","October 9, 2009",http://www.imdb.com/title/tt1172570/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/809.flv'],,,
The Bronze,http://www.movie-list.com/trailers/bronze,"Comedy, Drama","March 18, 2016",http://imdb.com/title/tt3859304/,,,,['http://cdn.movie-list.com/hd/bronze720.mp4']
Brooklyn,http://www.movie-list.com/trailers/brooklyn,"Drama, Romance","November 4, 2015",http://imdb.com/title/tt2381111/,,,,['http://cdn.movie-list.com/hd/brooklyn720.mp4']
Brooklyn Rules,http://www.movie-list.com/trailers/brooklynrules,Drama,"May 18, 2007",,,['http://images.hollywood.com/quicktime/brooklynrules_cit_t_low.mov'],,
Brooklyn's Finest,http://www.movie-list.com/trailers/brooklynsfinest,"Action, Crime, Drama ","March 5, 2010",http://www.imdb.com/title/tt1210042/,"['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1008.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/953.flv']","['http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/brooklynsfinest_036211/brooklynsfinest_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/brooklynsfinest_036211/brooklynsfinest_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/brooklynsfinest_036211/brooklynsfinest_trlr_01_480p_dl.mov']",,
Brother,http://www.movie-list.com/trailers/brother,,"July 20, 2001",,,"['http://www.office-kitano.co.jp/brother/mov/brother480.mov', 'http://www.office-kitano.co.jp/brother/mov/brother320.mov', 'http://www.office-kitano.co.jp/brother/mov/brother160.mov', 'http://a224.g.akamai.net/5/224/51/cfcf1b298060f0/1a1a1aaa2198c627970773d80669d84574a8d80d3cb12453c02589f25382f668c9329e0375e8178af967e00f71e352c62e9305/brother_T1.mov', 'http://a224.g.akamai.net/5/224/51/cfcf1b298060f0/1a1a1aaa2198c627970773d80669d84574a8d80d3cb12453c02589f25382f668c9329e0375e8178af967e00f71e352c62e9305/brother_ISDN.mov', 'http://a224.g.akamai.net/5/224/51/cfcf1b298060f0/1a1a1aaa2198c627970773d80669d84574a8d80d3cb12453c02589f25382f668c9329e0375e8178af967e00f71e352c62e9305/brother_144.mov']",,
