title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,mean_shot_length,std_dev_shot_length,max_shot_length,min_shot_length,num_shots,stddev_color_with_letterbox_r,stddev_color_with_letterbox_g,stddev_color_with_letterbox_b,detail_score_mean,detail_score_std_dev,detail_score_max,detail_score_min,dark_scene_mean_length,dark_scene_length_std_dev,dark_scene_length_max,dark_scene_length_min,dark_scene_count,dark_scene_percentage,mean_volume,std_dev_volume,min_volume,max_volume,sudden_rise_count_per_cut,sudden_fall_count_per_cut,octave1,octave2,octave3,octave4,octave5,octave6,octave7,octave8,octave9,octave10,octave11,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short
For-Those-Who-Can-Tell-No-Tales,2839,118.25,30.89476035,30.3259088,30.63513118,33.75021235,0.516011645,0.880119422,4.5,0.041666667,229,22.8028496,21.35541929,34.15901756,0.015269845,0.018903992,0.103496094,0,1.578947368,1.183918093,6,1,19,0.006692497,0.14243799,0.050107325,0,0.247014361,0.094017094,0.068376068,0.0046233,0.021259,0.038817,0.065947,0.10557,0.16455,0.12751,0.11289,0.14815,0.17732,0.033363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Foxcatcher,1579,65.81575,46.6363699,41.07052779,50.37404295,42.02478882,0.626863861,1.006088002,5.088416667,0.041708333,101,31.13316569,36.87698217,28.90534576,0.014101432,0.015449475,0.071265354,0,19.25,6.339361167,25,9,4,0.002533249,0.096995559,0.049660583,0,0.182712519,0.125,0.046875,0.0033955,0.022567,0.10723,0.082716,0.090597,0.13123,0.12256,0.15178,0.15886,0.091126,0.037925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank,3009,125.4586667,50.44215441,46.22840832,52.01661145,53.4274758,0.803291667,0.746567595,5.046708333,0.041708333,154,23.03142906,23.97442711,21.38976298,0.03222246,0.036850996,0.24375061,0,24,0,24,24,1,0.000332336,0.071261903,0.03567564,0,0.155437137,0.080645161,0.056451613,0.003128,0.018231,0.033899,0.057945,0.06639,0.14161,0.1911,0.1917,0.13856,0.12317,0.034269,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frankentsteins-Army,2637,109.9431667,45.19288784,41.33446539,47.88167935,41.50412589,0.311836866,0.563368715,5.005,0.041708333,342,32.72846831,38.81096254,34.98537031,0.007168816,0.012438749,0.104511492,0,6.333333333,10.85906036,42,1,33,0.012514221,0.076833097,0.050424463,0,0.255789347,0.12962963,0.111111111,0.0090249,0.046122,0.086145,0.074135,0.069559,0.094803,0.13603,0.15526,0.13997,0.14394,0.045019,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freaks-of-Nature,2844,118.5767917,46.58895908,38.62487158,45.80435921,71.55110622,0.419449764,0.731308376,5.005,0.041708333,282,23.26791117,27.08242188,34.17360901,0.026289829,0.022940415,0.167347646,0,6.142857143,7.453255692,24,1,7,0.002461322,0.150017275,0.081775962,0,0.372648011,0.136752137,0.068376068,0.0063163,0.0234,0.051018,0.058683,0.069156,0.10413,0.15319,0.16613,0.16956,0.14311,0.055306,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Free-Birds,3660,152.6107917,75.02532016,72.59032392,75.89588027,76.99290016,0.336147118,0.722057766,8.550208333,0.041708333,454,58.0383336,60.69534492,67.7431555,0.023926155,0.033193743,0.229468341,0,28,26,54,2,2,0.000546448,0.064566702,0.032676575,0,0.165434694,0.132450331,0.105960265,0.0030796,0.018121,0.047096,0.057798,0.084615,0.10293,0.16676,0.18547,0.14643,0.14339,0.044301,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Free-State-of-Jones,3988,166.291125,60.5296708,55.55866381,63.20341522,59.84896007,0.367343001,0.632885908,7.632625,0.041708333,431,37.36469869,41.82441711,41.29432192,0.028608824,0.033539867,0.23908472,0,13.84210526,9.427078343,40,2,19,0.004764293,0.096515811,0.044244913,0,0.224940395,0.072727273,0.060606061,0.0055815,0.031799,0.078082,0.074238,0.092506,0.11395,0.12215,0.14008,0.14411,0.13586,0.061641,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Free-the-Nipple,2679,111.6949167,55.51215973,57.8192767,55.38758706,50.15319577,0.52568239,0.677672436,6.131125,0.041708333,212,40.69901423,36.53297349,23.22261984,0.021754028,0.020688427,0.110753038,0,10.85714286,7.845445839,24,1,7,0.002612915,0.077782392,0.02800161,0,0.171705408,0.118181818,0.109090909,0.0037747,0.010775,0.034418,0.043924,0.10921,0.13974,0.19329,0.14913,0.14695,0.13907,0.02973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontera,3615,150.7339167,49.28529533,38.92334192,53.49033714,54.84456608,0.311902027,0.537522397,5.046708333,0.041708333,481,25.82787335,36.95771921,36.2435427,0.019603291,0.022766328,0.122831689,0,5.423076923,9.216094104,40,1,26,0.007192254,0.063155894,0.023129071,0,0.098708338,0.100671141,0.10738255,0.00093645,0.012907,0.03661,0.061421,0.095408,0.12796,0.10895,0.14825,0.2015,0.17581,0.030237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Frozen-Fever,948,39.49779167,73.86245614,85.98979753,68.60861303,69.18289309,0.330963349,0.639710934,5.130125,0.041708333,108,45.37071272,41.83375,42.46266163,0.047623853,0.031903783,0.195478928,0,2.25,0.829156198,3,1,4,0.004219409,0.105170931,0.038302413,0.012939964,0.180809039,0.157894737,0.105263158,0.00054495,0.011068,0.029275,0.038921,0.055364,0.10499,0.1671,0.1715,0.17787,0.18842,0.054954,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Furious-7,3904,162.787625,68.12514951,68.25609962,68.76980611,64.52215045,0.251347588,0.412321358,5.005,0.041708333,608,44.26685573,42.7880632,43.94407222,0.030409997,0.025754209,0.154153496,0,4.136363636,5.379214665,26,1,22,0.005635246,0.123336675,0.067854248,0,0.269815777,0.086956522,0.074534161,0.0012636,0.019468,0.072524,0.074513,0.075523,0.085829,0.13323,0.12947,0.15095,0.18655,0.070687,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fury,3600,150.1082917,53.01902988,56.01136572,52.7134037,46.79354995,0.274515257,0.395569255,3.128125,0.041708333,538,26.12492639,24.4583958,23.91106357,0.013581188,0.012673633,0.092762588,0,7.3,13.07707918,56,1,20,0.005555556,0.091377208,0.04542161,0,0.267356736,0.120805369,0.120805369,0.0077253,0.044317,0.094922,0.10332,0.093734,0.13453,0.14705,0.12359,0.11539,0.09887,0.036559,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Gallowwalkers,3006,125.3335417,80.58451655,77.48466675,80.9473709,86.91441177,0.178283843,0.327302309,2.5025,0.041708333,703,47.6938273,47.81186658,42.0424941,0.014084871,0.010860018,0.0699273,0,6.633333333,6.935336249,31,1,30,0.00998004,0.08891393,0.029811178,0.003942461,0.159421625,0.161290323,0.153225806,0.0053542,0.024226,0.055072,0.057888,0.07893,0.13314,0.14364,0.14443,0.16245,0.15488,0.039995,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Generation-Um,1777,74,60.19855906,46.31085467,66.726687,63.04981871,0.285807292,0.508119148,5.041666667,0.041666667,256,35.77349596,45.6418617,32.7852801,0.027029411,0.026290213,0.17531684,0,7.571428571,9.225076738,24,1,7,0.003939223,0.107431537,0.055313667,0,0.269279823,0.082191781,0.054794521,0.00076466,0.0055246,0.031677,0.064267,0.08845,0.10736,0.1617,0.17465,0.19386,0.13614,0.035608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Getaway,3350,139.6812083,46.69994794,46.63689454,46.37190002,48.59539338,0.199561115,0.376908532,4.963291667,0.041708333,692,40.08268795,40.40811125,43.38807955,0.020113795,0.019244891,0.156348022,0,8.769230769,10.93444695,43,1,26,0.007761194,0.129357241,0.06874726,0,0.285666894,0.101449275,0.115942029,0.0079844,0.032899,0.057199,0.060922,0.064417,0.11365,0.15554,0.14374,0.14629,0.17003,0.047335,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Get-Hard,3472,144.769625,86.99156055,77.30506184,88.61983549,104.0810012,0.75313954,0.67977846,4.671333333,0.041708333,192,39.21385648,39.03509842,41.49595115,0.04224062,0.046956272,0.239100477,0,5.125,7.507288126,24,1,8,0.002304147,0.06901894,0.020492589,0,0.149910088,0.111888112,0.125874126,0.001733,0.011945,0.040339,0.058569,0.10049,0.14895,0.15516,0.1333,0.13665,0.15134,0.061536,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Get-on-Up,4102,171.045875,49.28212592,43.74138419,50.76831413,56.20022625,0.437824162,0.562348427,3.086416667,0.041708333,368,31.85523476,32.29679987,33.967025,0.025723139,0.021584287,0.120433034,0,6.043478261,4.694846952,17,1,23,0.005607021,0.118872387,0.052136597,0,0.252684186,0.176470588,0.152941176,0.00077252,0.0070701,0.044526,0.065577,0.083864,0.10727,0.12725,0.15582,0.171,0.1773,0.059552,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Get-Santa,3186,132.7083333,92.29698275,87.79353776,94.36015838,93.56211705,0.354835116,0.600768394,5.791666667,0.041666667,374,49.54927664,47.33619829,48.31207197,0.031660566,0.036724508,0.255574428,0,3.153846154,4.880828332,19,1,13,0.004080352,0.094394983,0.036822855,0.01189919,0.203810551,0.099236641,0.106870229,0.0091965,0.027017,0.0397,0.048462,0.078037,0.12762,0.17918,0.15912,0.13542,0.14359,0.052658,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Girlhood,2348,97.79166667,55.36465664,56.0595944,55.85971605,51.04202246,0.693212366,1.41031084,12.45833333,0.041666667,124,32.74653661,33.39435385,35.58816957,0.015725187,0.013695839,0.106189683,0,10.4,16.81190055,60,1,10,0.004258944,0.125508215,0.051817651,0.002259367,0.335094912,0.072916667,0.041666667,0.0059542,0.0068155,0.023876,0.053466,0.11715,0.16082,0.18906,0.16463,0.14879,0.099123,0.030309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Girl-Most-Likely,3603,150.2334167,68.77007478,58.01725391,73.26917684,73.85711214,0.490790847,0.696000896,5.046708333,0.041708333,305,39.07858549,37.25052224,30.97517007,0.019492054,0.017259141,0.089332682,0,12,0,12,12,1,0.000277546,0.128544416,0.059190827,0,0.266955552,0.093959732,0.046979866,0.0034004,0.013396,0.048083,0.055757,0.094836,0.13156,0.19127,0.16007,0.16509,0.12677,0.0097704,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
God-Help-the-Girl,1637,68.16666667,71.55726306,55.95326876,79.68494845,70.68216044,0.472619048,0.614328971,3.75,0.041666667,140,21.44624483,26.4040417,27.71574481,0.023667369,0.022821853,0.137089844,0,1,0,1,1,2,0.001221747,0.177940215,0.058884778,0.006593365,0.270908652,0.059701493,0.029850746,0.0023332,0.0029261,0.024558,0.055092,0.095952,0.12365,0.15584,0.15519,0.14677,0.15804,0.079654,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Gods-of-Egypt,3206,133.6752083,70.90823022,58.7873651,73.86266978,87.53771606,0.301888889,0.501515669,4.170833333,0.041708333,441,38.63039241,44.61359269,46.93998529,0.044243515,0.042396058,0.204654469,0,6.260869565,4.435208846,20,1,23,0.007174049,0.156140635,0.078705183,0.011450538,0.384449795,0.212121212,0.166666667,0.0027936,0.032724,0.10443,0.10442,0.081968,0.10041,0.10775,0.11913,0.15975,0.14794,0.038691,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Gods-Pocket,3427,142.89275,51.6824616,40.41316628,57.0968464,53.39576639,0.655903646,0.855477409,5.046708333,0.041708333,208,30.24201477,35.31303452,33.45212353,0.01965331,0.017795201,0.083438649,0,18.07142857,36.78210801,148,1,14,0.004085206,0.09436866,0.048165433,0,0.198095888,0.063829787,0.070921986,0.013083,0.051771,0.046988,0.083393,0.1042,0.14859,0.13032,0.11408,0.14317,0.1302,0.034203,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Godzilla,3198,133.3415417,28.14940739,26.19209569,28.48202551,31.59334223,0.463820331,1.588229128,19.394375,0.041708333,282,18.09168343,19.72393045,20.1035548,0.009047276,0.012731495,0.075453983,0,26.875,16.87036974,58,2,8,0.002501563,0.085244928,0.035301446,0,0.183994059,0.090909091,0.136363636,0.01111,0.045863,0.093755,0.10243,0.10752,0.13827,0.13701,0.13288,0.1184,0.086932,0.025823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Go-for-Sisters,3207,133.7169167,72.06307693,66.99254133,73.61360557,77.43701626,0.790398663,0.957384603,6.131125,0.041708333,162,55.96001053,56.56117064,55.61887646,0.021772783,0.026952388,0.152618273,0.001140408,0,0,0,0,0,0,0.082137426,0.044683828,0.001099666,0.263441069,0.083333333,0.083333333,0.0040745,0.027507,0.046898,0.076659,0.10551,0.12861,0.12424,0.14382,0.15353,0.16098,0.028178,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Going-Clear-Scientology-and-the-Prison-of-Belief,1799,59.99326667,82.98010174,80.83620313,83.30756587,86.98788999,0.410912785,0.929567792,4.5045,0.033366667,146,66.26378638,66.045583,68.22773498,0.014917888,0.022038081,0.089955512,0,0,0,0,0,0,0,0.048899703,0.012816911,0.021580249,0.086879494,0.118644068,0.101694915,0.0076343,0.027424,0.035546,0.08811,0.1295,0.11372,0.092168,0.098113,0.13796,0.21478,0.055049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Gone-Girl,2931,97.76433333,34.58118182,29.92027363,36.89757114,34.9047173,0.618618,0.799154352,4.471133333,0.033366667,150,34.03653128,36.08163894,35.10504955,0.011210906,0.01360316,0.112903646,0,23,26.16613588,60,4,3,0.001023541,0.084956985,0.043027495,0,0.170822412,0.03125,0.010416667,0.0009092,0.0085351,0.030119,0.043989,0.11069,0.15625,0.1728,0.17168,0.12968,0.13891,0.036426,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodbye-World,2474,103.1447083,53.95760704,52.39376058,55.16939589,51.86558439,0.352861159,0.611499214,3.670333333,0.041708333,289,25.26118531,23.46084406,20.03856075,0.024167643,0.02973258,0.146071648,0,1.03030303,0.171419826,2,1,33,0.013338723,0.1034921,0.040411632,0.02519241,0.229099334,0.166666667,0.117647059,0.015052,0.038024,0.031058,0.064156,0.10573,0.16444,0.16679,0.12199,0.12005,0.13648,0.036231,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Good-Kill,4052,135.1683667,35.95001592,30.01501129,38.44705011,38.68518092,0.379158122,0.603647288,4.004,0.033366667,355,25.45937079,28.0214215,27.37691683,0.012674115,0.01687085,0.103738064,0,6.75,9.270248109,30,1,8,0.001974334,0.106621761,0.037111697,0,0.247230253,0.089552239,0.126865672,0.007796,0.030829,0.07296,0.082416,0.10303,0.13746,0.14645,0.15802,0.14329,0.099084,0.018673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodnight-Mommy,3439,143.39325,41.29769672,38.05657904,43.76801494,37.111934,0.929817778,1.196232487,5.672333333,0.041708333,150,20.05033913,23.26093108,22.17391491,0.021652896,0.029570906,0.185188204,0,11.25,12.49749975,38,1,8,0.002326258,0.101576865,0.089804884,0,0.369077757,0.056338028,0.035211268,0.0012472,0.026702,0.082773,0.059453,0.066895,0.11681,0.15896,0.15789,0.15017,0.12849,0.050601,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Good-People,3115,129.87975,45.95350043,40.77060144,49.494091,41.35207234,0.368939293,0.522687753,4.129125,0.041708333,337,30.74009261,32.76764116,28.0878332,0.012648622,0.019578627,0.157789714,0,2.238095238,4.888321963,24,1,21,0.006741573,0.109468713,0.050660167,0,0.292843872,0.1484375,0.125,0.0048397,0.032731,0.088062,0.10645,0.10406,0.12348,0.12794,0.13114,0.13834,0.11233,0.030617,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goosebumps,3990,166.3745417,30.80581208,25.80561637,31.87447343,38.44032848,0.420373304,0.668369118,5.171833333,0.041708333,393,21.13218033,24.26242992,27.52533995,0.017722648,0.02653329,0.177859442,0,8.222222222,11.41906571,30,1,9,0.002255639,0.072132897,0.045859055,0,0.173007224,0.078787879,0.054545455,0.0027754,0.018512,0.055346,0.057795,0.095105,0.12078,0.15913,0.18112,0.13802,0.1342,0.037215,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Grace-of-Monaco,1709,68.32,44.64124391,36.14671745,47.23726718,53.58521256,0.54699187,1.518762834,10.76,0.04,123,32.31137221,40.60300945,46.13594379,0.021347438,0.027208481,0.113613641,0,25,0,25,25,1,0.000585138,0.087189624,0.044770322,0,0.17530232,0.089552239,0.074626866,0.00032807,0.0009962,0.014461,0.06528,0.18077,0.17887,0.21611,0.15504,0.12516,0.058742,0.0042397,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand-Piano,3136,130.755625,35.42808777,28.21471302,39.17677018,35.06970137,0.563425181,0.868484338,5.088416667,0.041708333,230,26.89799859,34.73310799,26.91850147,0.018303201,0.019286407,0.096616498,0,6.923076923,8.297001668,24,1,13,0.004145408,0.082953913,0.060539795,0,0.243702687,0.085271318,0.069767442,0.011313,0.042163,0.034473,0.045283,0.074044,0.19165,0.16789,0.17628,0.12731,0.10764,0.021954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gravity,2205,91.83333333,62.6399762,58.77398483,66.92465783,50.76892972,0.523668639,1.029197896,6.708333333,0.041666667,169,30.16235706,33.19909891,29.02661746,0.034286228,0.032788177,0.148255281,0,31,20.39607805,68,10,5,0.002267574,0.201979158,0.186845027,0,0.675860111,0.044444444,0.044444444,0.014123,0.058878,0.09107,0.085903,0.076737,0.11229,0.11963,0.13273,0.12005,0.12755,0.061045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grown-Ups-2,3308,137.9294583,81.96422786,75.26240392,84.55937123,86.24512649,0.551756024,0.651954959,5.130125,0.041708333,249,35.53843722,29.66302434,32.02461914,0.03087256,0.023892612,0.14171441,0,0,0,0,0,0,0,0.093513892,0.040521121,0,0.191989,0.102941176,0.080882353,0.0030977,0.0089146,0.028373,0.042905,0.063061,0.12349,0.22791,0.20692,0.15459,0.13123,0.0095039,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grudge-Match,3635,151.5680833,52.93559165,51.93879778,53.18051218,54.33442405,0.552058272,0.836022568,9.5095,0.041708333,271,31.84826771,30.36302356,30.33286014,0.026784079,0.02470987,0.184767795,0,13.5,17.82086792,48,1,6,0.001650619,0.055334615,0.019939227,0,0.111314055,0.06,0.06,0.0018532,0.01282,0.038655,0.050976,0.090382,0.16105,0.15775,0.15489,0.13933,0.14251,0.04978,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guardians-of-the-Galaxy,3614,150.6922083,49.03965079,51.23472752,49.78755449,39.4762829,0.749915833,1.630907621,12.09541667,0.041708333,200,32.80778502,29.73889442,27.57126471,0.035935567,0.032906865,0.191735428,0,14.5,12.27395617,50,5,10,0.002767017,0.087371024,0.045208819,0,0.263373872,0.067114094,0.040268456,0.0028196,0.028981,0.079747,0.072429,0.08401,0.11809,0.13709,0.13637,0.15073,0.13303,0.056693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hail-Caesar,3649,152.152,51.76619478,43.25275013,53.59763225,64.7029617,0.618985714,0.708720103,5.005,0.041708333,245,29.11453032,33.55488934,41.16709731,0.027904029,0.024477077,0.125376519,0,3.692307692,6.231244046,24,1,13,0.00356262,0.132491503,0.093275043,0,0.436575726,0.112582781,0.105960265,0.0080311,0.05086,0.089469,0.073192,0.093936,0.15684,0.10841,0.13031,0.11379,0.1385,0.036659,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Half-of-a-Yellow-Sun,3244,135.260125,49.2135354,33.54061823,54.68168885,62.19380049,0.408589539,0.592212781,5.046708333,0.041708333,329,27.810912,34.32003781,38.01939491,0.021495052,0.015933157,0.067529297,0,3.444444444,5.579946458,19,1,9,0.002774353,0.038454682,0.020203882,0,0.108914578,0.074626866,0.044776119,0.0031009,0.011045,0.041308,0.065531,0.096812,0.12881,0.17055,0.14763,0.16276,0.14033,0.032118,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy-Christmas,3474,144.8530417,67.88381907,64.00144451,66.43466972,85.58452793,1.105111641,1.160159784,7.465791667,0.041708333,131,29.84655331,27.86553446,34.80693409,0.027089183,0.023135239,0.205495877,0,13.66666667,14.89593531,39,1,6,0.001727116,0.095125076,0.03840205,0,0.214343156,0.111888112,0.076923077,0.002644,0.007697,0.035586,0.043195,0.088545,0.1369,0.16469,0.15185,0.17049,0.1522,0.046206,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hateship-Loveship,3392,141.4329583,62.92936798,51.94356003,67.58907323,67.79519206,1.025589241,0.720271707,5.046708333,0.041708333,134,32.44498223,30.87860773,27.4856134,0.023013762,0.028060916,0.164337647,0.001798787,6,0,6,6,1,0.000294811,0.067705806,0.03427135,0,0.144125239,0.071428571,0.042857143,0.00087656,0.01162,0.046966,0.06106,0.10578,0.11263,0.11013,0.15846,0.19371,0.16963,0.029136,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heat,3530,147.0416667,44.51657075,42.41596009,43.84469202,53.52286019,0.28731593,0.513865948,3.291666667,0.041666667,498,25.44224735,26.63740181,31.79494471,0.006180402,0.00623589,0.029820964,0,0,0,0,0,0,0,0.076304656,0.048098724,0,0.267945284,0.034246575,0.04109589,0.0015782,0.028777,0.057272,0.063808,0.088753,0.11277,0.11903,0.11055,0.14559,0.23595,0.035927,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heaven-Knows-What,2644,110.235125,46.10393543,47.78942488,42.54952192,60.02725404,0.254138889,0.676417293,9.426083333,0.041708333,429,39.23699898,38.38195349,42.07395135,0.007672843,0.01272216,0.131876085,0,3.980769231,9.301551534,56,1,52,0.019667171,0.082137677,0.047042882,0,0.204997458,0.036697248,0.055045872,0.00097511,0.005363,0.036631,0.030356,0.053855,0.10952,0.15936,0.1404,0.13904,0.19275,0.13175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hector-and-the-Search-for-Happiness,2806,116.991875,88.46304301,88.38022228,90.31090405,79.24292892,0.459469851,0.603310008,4.963291667,0.041708333,246,49.52298407,44.45499696,33.79664095,0.037258746,0.029137909,0.175451686,0,2,0.632455532,3,1,5,0.001781896,0.083264969,0.042842335,0,0.226172027,0.094827586,0.086206897,0.0035803,0.016744,0.03207,0.067584,0.09508,0.14326,0.17579,0.17588,0.14987,0.13604,0.0041015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hellion,2799,116.6999167,47.96823752,39.24370799,50.35863,58.57699473,0.547968056,0.886735979,5.25525,0.041708333,210,32.41705464,36.82399736,43.65849096,0.009045077,0.01436222,0.100285788,0,9,10.16702617,38,1,19,0.006788139,0.088545711,0.041259132,0,0.222430927,0.069565217,0.086956522,0.0043063,0.024795,0.053471,0.067941,0.10556,0.13214,0.14634,0.18564,0.13291,0.11639,0.030508,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hello-My-Name-Is-Doris,3609,150.4836667,81.81037027,76.05749223,82.36151161,94.12788181,0.739860632,0.743404045,5.005,0.041708333,203,50.35627972,46.39597535,37.41996152,0.021499217,0.01760485,0.105519748,0,8.75,9.20258116,24,1,4,0.00110834,0.068813111,0.024282221,0,0.126605718,0.087248322,0.067114094,0.00072641,0.0042833,0.021569,0.037572,0.090448,0.12968,0.16727,0.19398,0.15241,0.16444,0.037637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Her,3640,151.776625,59.69278874,46.61429729,64.75502935,67.96993907,0.525085965,0.971908796,6.715041667,0.041708333,285,46.2643188,55.71769637,57.40146818,0.008294025,0.012864717,0.075651799,0,14.6,16.1133485,49,1,10,0.002747253,0.044586624,0.019248435,0,0.091697504,0.106666667,0.093333333,0.00062702,0.0049584,0.025256,0.06823,0.15907,0.16404,0.13583,0.13669,0.11691,0.15238,0.036028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hercules,2226,92.80104167,45.93654648,37.66455986,49.84234151,47.55399188,0.528143895,0.917387346,5.005,0.041708333,172,27.2963752,28.86436966,30.17538497,0.025728954,0.020382384,0.103613284,0.002457432,0,0,0,0,0,0,0.093024368,0.042979348,0,0.214778115,0.087912088,0.065934066,0.0018914,0.025808,0.06756,0.082607,0.10893,0.14573,0.16499,0.17291,0.10986,0.087312,0.032405,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Hitman-Agent-47,3593,149.8163333,56.65678029,52.24547531,60.46172555,48.68048084,0.266411979,0.716392146,12.26225,0.041708333,560,40.35934684,43.99171446,41.61292426,0.018027497,0.022007264,0.138747989,0,8,6.643292356,26,3,15,0.004174784,0.125166096,0.071588714,0,0.307020079,0.060810811,0.060810811,0.0051354,0.03264,0.069584,0.07874,0.075327,0.095574,0.11,0.12635,0.14918,0.18311,0.07436,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hits,2902,120.995875,74.10167962,65.95405485,73.03254904,101.0342662,0.678644068,0.790172942,4.75475,0.041708333,177,37.47916079,41.53342691,36.9140933,0.034114515,0.026210258,0.12214784,0,6.142857143,6.770283206,22,1,7,0.00241213,0.079219192,0.030789697,0.015550601,0.151825309,0.166666667,0.158333333,0.0042513,0.025615,0.035173,0.048941,0.083119,0.12736,0.14065,0.16767,0.15813,0.16309,0.045999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
