title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,avg_shot_length,num_shots,original_format_title,movie_list_webpage_url,genre,release_date,imdb_url,mean_volume,std_dev_volume,min_volume,max_volume,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short
Dom-Hemingway,3251,135.416666667,114.612437037,94.48198990564005,121.54425652164393,131.80080417564395,0.636070853462,207,Dom Hemingway,http://www.movie-list.com/trailers/domhemingway,"Comedy, Crime, Drama",2-Apr-14,http://imdb.com/title/tt2402105/,0.0771418169722,0.0262860036615,0.00311767245659,0.127217497925,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gods-of-Egypt,3206,133.675208333,141.816482191,117.57475068192781,147.7253425960751,175.07555358208992,0.301888888889,441,Gods of Egypt,http://www.movie-list.com/trailers/godsofegypt,"Adventure, Fantasy",26-Feb-16,http://imdb.com/title/tt2404233/,0.153105905899,0.0844544996771,0.00472514012498,0.471226536499,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Under-the-Skin,1253,52.2188333333,54.5574790224,54.37014773515774,54.361773816172494,56.10421608977288,0.950795524691,54,Under the Skin,http://www.movie-list.com/trailers/undertheskin,,4-Apr-14,http://imdb.com/title/tt1441395/,0.0813004455962,0.0239247182148,0.0,0.120080180566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Jungle-Book,2779,115.86575,72.8967081643,61.22109188229441,76.96356819438684,82.63253746122372,0.916857971014,115,The Jungle Book,http://www.movie-list.com/trailers/junglebook,"Adventure, Drama, Fantasy",15-Apr-16,http://imdb.com/title/tt3040964/,0.146395817255,0.0987524822153,0.0,0.352048982073,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
The-Last-Witch-Hunter,1922,80.1217083333,64.089272916,63.41167468931189,65.15119027049138,60.45416370725593,0.342079935622,233,The Last Witch Hunter,http://www.movie-list.com/trailers/lastwitchhunter,"Action, Adventure, Fantasy",23-Oct-15,http://imdb.com/title/tt1618442/,0.110201425165,0.0380341362277,0.018142268313,0.21029917061,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Finding-Vivian-Maier,4830,161.127633333,192.331599734,180.70934371314513,193.0801020120745,219.1189212018271,0.709597777778,225,Finding Vivian Maier,http://www.movie-list.com/trailers/findingvivianmaier,Documentary,17-Nov-13,http://imdb.com/title/tt2714900/,0.0899330768769,0.0365905182779,0.0,0.194822869965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Far-from-the-Madding-Crowd,2325,92.96,102.244275196,87.90275049313155,105.87006138023877,121.26681616689183,0.458415841584,202,Far from the Madding Crowd,http://www.movie-list.com/trailers/farfromthemaddingcrowd,Drama,1-May-15,http://imdb.com/title/tt2935476/,0.104148876168,0.0632996451489,0.0,0.289965001692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Best-Night-Ever,1945,81.081,97.5625187292,75.16594939563892,106.3360757191976,111.19421059332953,0.211834429825,380,Best Night Ever,http://www.movie-list.com/trailers/bestnightever,Comedy,31-Jan-14,http://imdb.com/title/tt2499414/,0.0568604664978,0.0256284263873,0.0,0.101398054266,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Entourage,3601,150.15,117.778069888,111.04328772291976,121.5501172717704,116.11677499464035,0.266452679678,538,Entourage,http://www.movie-list.com/trailers/entourage,Comedy,5-Jun-15,http://imdb.com/title/tt1674771/,0.114594615298,0.0610553244357,0.0,0.309168323341,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lullaby,3537,147.480666667,133.919037797,126.75344042965617,137.31288813714224,135.34885189187483,0.52284375,280,Lullaby,http://www.movie-list.com/trailers/lullaby,"Comedy, Drama",13-Jun-14,http://imdb.com/title/tt2210781/,0.156890960865,0.0621649089502,0.0,0.315897415715,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black-Mass,3144,131.089291667,53.6437482643,45.444125592622626,55.93400818806769,63.39680980921862,1.3013,95,Black Mass,http://www.movie-list.com/trailers/blackmass,"Action, Crime, Drama",18-Sep-15,http://imdb.com/title/tt1355683/,0.0519199714158,0.0330036829841,0.0,0.188332028296,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noah,3478,145.019875,76.1046027797,66.53592710878513,81.88180434333916,71.51223699447038,0.4826886121,281,Noah,http://www.movie-list.com/trailers/noah,"Drama, Fantasy",28-Mar-14,http://imdb.com/title/tt1959490/,0.080856660212,0.0466526432324,0.0,0.166685648847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The-Angriest-Man-in-Brooklyn,2889,120.453666667,148.206467461,132.84814882935993,153.99370429003778,158.80571366169448,0.811621621622,148,The Angriest Man in Brooklyn,http://www.movie-list.com/trailers/angriestmaninbrooklyn,"Comedy, Drama",23-May-14,http://imdb.com/title/tt1294970/,0.0981535374093,0.0323867009141,0.0,0.182027616945,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Savannah,3003,125.208416667,113.349447989,108.46816268266781,114.47043749729082,120.47515221317516,0.512392045455,242,Savannah,http://www.movie-list.com/trailers/savannah,"Drama, Family, History ",23-Aug-13,http://www.imdb.com/title/tt1797487/,0.120003406963,0.0438265749035,0.0,0.229702055895,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lovelace,3529,147.147,69.5964824745,57.87919027356071,73.50417331646695,80.25826986786998,0.570675925926,252,Lovelace,http://www.movie-list.com/trailers/lovelace,"Biography, Drama",9-Aug-13,http://imdb.com/title/tt1426329/,0.123056138892,0.0833695495464,0.0,0.323802585955,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No-Escape,3337,139.139,98.7940167678,91.25915950549405,101.2492876643561,105.99405379528103,0.284504078014,470,No Escape,http://www.movie-list.com/trailers/noescape,Thriller,26-Aug-15,http://imdb.com/title/tt1781922/,0.144472808691,0.0836912424071,0.0,0.355112769961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Single-Moms-Club,3617,150.817333333,136.413412885,123.9352398205739,140.7438957950341,146.95177956739167,0.501056111111,300,The Single Mom's Club,http://www.movie-list.com/trailers/singlemomsclub,"Comedy, Drama",14-Mar-14,http://imdb.com/title/tt2465140/,0.119607155138,0.0455720298892,0.0,0.278444957166,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macbeth,2710,112.875,98.3232167984,81.58318688556558,103.34070242455404,116.46499925486114,0.469308035714,224,Macbeth,http://www.movie-list.com/trailers/macbeth,"Drama, Thriller ",21-Sep-06,,0.113905287088,0.066522986355,0.0,0.300806569899,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Runner,3031,126.37625,160.041249157,153.3747818292356,167.5505170304335,138.99450326022892,0.320116751269,394,The Runner,http://www.movie-list.com/trailers/runner,Drama,7-Aug-15,http://imdb.com/title/tt3687398/,0.130173784064,0.0625502273615,0.0,0.403776644401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Girl-Most-Likely,3603,150.233416667,137.542934332,116.03729286232799,146.54113872130895,147.71700935311128,0.490790846995,305,Girl Most Likely,http://www.movie-list.com/trailers/girlmostlikely,Comedy,19-Jul-13,http://imdb.com/title/tt1698648/,0.126794453619,0.0628564032437,0.0,0.315082329574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Killing-Season,2373,98.9321666667,85.7497211872,74.19936427963168,90.76821782521183,90.26831000509361,0.410544314972,236,Killing Season,http://www.movie-list.com/trailers/killingseason,"Action, Thriller",12-Jul-13,http://www.imdb.com/title/tt1480295/,0.0926033142994,0.0425746874399,0.00347990715433,0.197986352413,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Despicable-Me-2,1260,52.4583333333,256.565884172,219.7767795201693,273.2475313422471,267.353542764223,0.708333333333,74,Despicable Me 2,http://www.movie-list.com/trailers/despicableme2,"Animation, Comedy, Family",3-Jul-13,http://imdb.com/title/tt1690953/,0.0854717954549,0.0520958389904,0.0,0.318782964761,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Into-the-Storm,2341,97.5975,75.0556039883,80.64899697278729,73.7641817303507,67.10565015314516,0.338543850806,248,Into the Storm,http://www.movie-list.com/trailers/intothestorm,"Action, Thriller",8-Aug-14,http://imdb.com/title/tt2106361/,0.0443923865861,0.03617817461,0.0,0.108548148008,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ratchet-and-Clank,3779,157.574083333,92.8315535699,88.16479323215083,94.17490939865675,98.23179873529094,0.264503858025,594,Ratchet and Clank,http://www.movie-list.com/trailers/ratchetandclank,"Animation, Action, Adventure",29-Apr-16,http://imdb.com/title/tt2865120/,0.0708004821989,0.0496373613384,0.0,0.299375441381,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
We-Are-Your-Friends,4683,195.278416667,141.721638808,119.63532325670269,150.74389805082504,153.29800465889795,0.345299082569,545,We Are Your Friends,http://www.movie-list.com/trailers/weareyourfriends,"Drama, Music",28-Aug-15,http://imdb.com/title/tt3787590/,0.0849763610777,0.0339110447217,0.0,0.16348029465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The-Penguins-of-Madagascar,4088,136.369566667,189.307611943,182.63741209893107,191.17244876152571,197.36019336553142,0.354587037037,378,The Penguins of Madagascar,http://www.movie-list.com/trailers/penguinsofmadagascar,"Animation, Adventure, Comedy",26-Nov-14,http://imdb.com/title/tt1911658/,0.0485199604605,0.0242173508781,0.0,0.117911287829,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Earth-to-Echo,1899,79.1624166667,95.6669847275,79.07235570726462,107.4932289811438,78.36607188322964,0.293206018519,234,Earth to Echo,http://www.movie-list.com/trailers/earthtoecho,,25-Apr-14,http://imdb.com/title/tt2183034/,0.110330646144,0.128135369662,0.0,0.486720264301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paranormal-Activity-The-Ghost-Dimension,3873,161.494666667,72.7981629255,69.51605113568297,72.22026229134875,84.44316908756949,0.920256944444,156,Paranormal Activity: The Ghost Dimension,http://www.movie-list.com/trailers/paranormalactivityghostdimension,Horror,23-Oct-15,http://imdb.com/title/tt2473510/,0.0692581994014,0.0478714925415,0.0,0.23929577802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beyond-the-Reach,3530,147.188708333,141.987945045,126.08612073874495,148.4809540573676,150.37266249795056,0.370740740741,396,Beyond the Reach,http://www.movie-list.com/trailers/beyondthereach,Thriller,17-Apr-15,http://imdb.com/title/tt2911668/,0.0809996641224,0.0343469403953,0.0,0.201239884062,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Only-God-Forgives,2268,94.5527916667,68.0107870689,64.70567261770803,63.60589716967195,99.41754284971769,0.719229961832,131,Only God Forgives,http://www.movie-list.com/trailers/onlygodforgives,"Crime, Drama, Thriller",19-Jul-13,http://imdb.com/title/tt1602613/,0.132296430021,0.0940596271477,0.0,0.35657410876,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
For-No-Good-Reason,2232,92.9583333333,287.806027426,277.373717746408,289.80497376095957,305.1184525811041,0.469127806563,193,For No Good Reason,http://www.movie-list.com/trailers/fornogoodreason,Documentary,25-Apr-14,http://imdb.com/title/tt2112152/,0.0456878074751,0.0228585034762,0.0,0.114489068209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Closed-Curtain,2196,87.8,113.31160026,103.82218040368814,112.76477973513306,141.1072353794824,1.95219512195,41,Closed Curtain,http://www.movie-list.com/trailers/closedcurtain,Drama,20-Oct-13,http://imdb.com/title/tt2626926/,0.0343212350047,0.0352867201233,0.0,0.190236591804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Child-of-God,2527,105.35525,107.378973083,102.10299748206283,108.47543063035378,115.66060838642117,0.339855645161,310,Child of God,http://www.movie-list.com/trailers/childofgod,"Crime, Drama, Thriller",1-Aug-14,http://imdb.com/title/tt1951095/,0.164017984237,0.0707357497334,0.0013623129424,0.288251113228,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paranoia,3594,149.858041667,101.693995,88.70646746675594,106.95614534544457,108.74012768797726,0.339733333333,440,Paranoia,http://www.movie-list.com/trailers/paranoia,,,,0.104648099771,0.0651185668928,0.0,0.303350334505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Captain-America-Civil-War,3516,146.604791667,112.585772958,105.12176489883896,116.92192509948252,109.9272578610606,0.306016276042,448,Captain America: Civil War,http://www.movie-list.com/trailers/captainamerica3,,6-May-16,http://imdb.com/title/tt3498820/,0.100487738966,0.0515587958266,0.0,0.242055110482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Automata,3459,144.227416667,124.726518786,125.29087040433981,126.43702580598352,114.5486269622665,0.444631430041,324,Automata,http://www.movie-list.com/trailers/automata,,10-Oct-14,http://imdb.com/title/tt1971325/,0.120075630854,0.0829330424825,0.0,0.429192254483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don-Verdean,3518,146.688208333,162.236245713,142.83943475206783,168.9981570120316,178.41772368383806,0.707421925566,206,Don Verdean,http://www.movie-list.com/trailers/donverdean,Comedy,11-Dec-15,http://imdb.com/title/tt3534282/,0.113019817107,0.0399779326813,0.0187528069169,0.284829505489,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This-is-the-End,4512,188.146291667,76.9211097305,61.828086373521856,79.1164103045412,105.25756021697691,0.808166666667,231,This is the End,http://www.movie-list.com/trailers/thisistheend,"Action, Comedy",14-Jun-13,http://imdb.com/title/tt1245492/,0.0667295662418,0.0417504264032,0.0,0.224015847242,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oldboy-2013,3611,150.567083333,105.30789761,96.03629078079955,108.5157223179256,113.19229206560809,0.565748263889,264,Oldboy (2013),http://www.movie-list.com/trailers/oldboy2013,"Action, Drama, Mystery",27-Nov-13,http://imdb.com/title/tt1321511/,0.132410212217,0.0816207297365,0.0,0.375603530775,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The-Lady-in-the-Van,2489,103.666666667,201.351201237,179.164818441453,206.121809718332,235.13451491333748,0.860069444444,120,The Lady in the Van,http://www.movie-list.com/trailers/ladyinthevan,"Biography, Drama",15-Jan-16,http://imdb.com/title/tt3722070/,0.0495021105599,0.0278497089729,0.0,0.152902564736,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hunky-Dory,2793,116.449666667,140.735612844,105.64553049852475,152.4377988623595,172.60680566191374,0.396014175258,291,Hunky Dory,http://www.movie-list.com/trailers/hunkydory,Drama ,22-Mar-13,http://www.imdb.com/title/tt1727300/,0.0463919021272,0.0290206756687,0.00265583389671,0.167408788659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloned-The-Recreator-Chronicles,2723,113.530083333,80.2787020951,78.67448675846903,79.92434967216249,86.37986618813918,0.371956284153,305,Cloned: The Recreator Chronicles,http://www.movie-list.com/trailers/cloned,,23-Apr-13,http://www.imdb.com/title/tt1540005/,0.0860000899204,0.04278611312,0.0,0.22279118604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
If-I-Were-You,3016,125.750625,92.7617973999,82.26349292488672,96.41891186314771,101.53805351709288,1.47369444444,84,If I Were You,http://www.movie-list.com/trailers/ifiwereyou,"Comedy, Drama",15-Mar-13,http://www.imdb.com/title/tt1587309/,0.0428036614076,0.0265259969151,0.0,0.156056014429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack-Ryan-Shadow-Recruit,3314,138.179708333,122.258246133,133.67968947966864,118.55004936263533,111.51322782153888,0.319375,429,Jack Ryan: Shadow Recruit,http://www.movie-list.com/trailers/jackryanshadowrecruit,"Action, Drama, Thriller",17-Jan-14,http://imdb.com/title/tt1205537/,0.102599190754,0.0436790559955,0.0,0.199679181561,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr-Turner,2920,121.625,114.905977641,90.12292678128487,123.2524679786789,137.00908879385332,0.685584291188,174,Mr. Turner,http://www.movie-list.com/trailers/mrturner,"Biography, Drama",19-Dec-14,http://imdb.com/title/tt2473794/,0.104961896889,0.0446581805549,0.0,0.198905188992,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zero-Charisma,2726,113.655208333,83.2081326976,72.01789144286298,85.64228683096047,100.08739101346461,0.76944683908,145,Zero Charisma,http://www.movie-list.com/trailers/zerocharisma,Comedy,11-Oct-13,http://imdb.com/title/tt2294965/,0.0556412370021,0.0309718138832,0.0,0.183685908158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontera,3615,150.733916667,98.5698634931,77.84615153547634,106.9798624447936,109.68832933347201,0.311902027027,481,Frontera,http://www.movie-list.com/trailers/frontera,"Drama, Western",5-Sep-14,http://imdb.com/title/tt2510028/,0.0617356121887,0.0266888829533,0.0,0.124673668476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The-Peanuts-Movie,1437,59.8931666667,248.759436735,285.3327563020955,249.98430087061763,146.7779935563803,0.450244877049,122,The Peanuts Movie,http://www.movie-list.com/trailers/peanuts,"Animation, Family, Comedy",6-Nov-15,http://imdb.com/title/tt2452042/,0.107592278266,0.0533288946728,0.0,0.261743541922,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
The-Last-Days-on-Mars,1665,66.56,85.3570658545,76.16194043666518,83.81014965159018,117.50617554863115,0.320198019802,202,The Last Days on Mars,http://www.movie-list.com/trailers/lastdaysonmars,,6-Dec-13,http://imdb.com/title/tt1709143/,0.0789690662883,0.0424731167648,0.0,0.174644792131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joy,2849,118.785333333,100.079363512,93.04732223610021,102.73094035195605,104.95137639176542,0.68739556962,158,Joy,http://www.movie-list.com/trailers/joy,"Biography, Comedy, Drama",25-Dec-15,http://imdb.com/title/tt2446980/,0.0951872213443,0.071819755929,0.0,0.356006292321,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vampire-Academy,2350,78.3,43.4449307265,29.342815927177668,48.290619016183754,55.50675160890053,0.469553805774,127,Vampire Academy,http://www.movie-list.com/trailers/vampireacademy,"Action, Fantasy, Mystery",7-Feb-14,http://imdb.com/title/tt1686821/,0.121560832213,0.0671554494839,0.0,0.258705012865,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Joe,3580,149.274125,74.8355526805,67.3282263567008,77.57737511680678,80.46690025345355,0.500641865079,294,Joe,http://www.movie-list.com/trailers/joe,Drama,11-Apr-14,http://imdb.com/title/tt2382396/,0.103218490562,0.0620870077757,0.0,0.283246423796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frankentsteins-Army,2637,109.943166667,90.3870014295,82.6723644944234,95.76336449502205,83.00997125929531,0.311836866472,342,Frankentstein's Army,http://www.movie-list.com/trailers/frankensteinsarmy,"Action, Horror ",26-Jul-13,http://imdb.com/title/tt1925435/,0.0756951476598,0.0521212822621,0.0,0.301943295978,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Batman-Returns,4431,147.666666667,89.0417542744,93.5201511474423,87.12884245238607,87.22763663929412,0.54634448575,269,Batman Returns,http://www.movie-list.com/trailers/batmanreturns,"Action, Fantasy",19-Jun-92,http://imdb.com/title/tt0103776/,0.0168164124827,0.00814439888422,0.0,0.0394536194003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Winters-Tale,3698,154.195708333,77.1883890831,70.48675321814387,78.35867068015285,88.80139348194169,0.655416666667,231,Winter's Tale,http://www.movie-list.com/trailers/winterstale,"Drama, Fantasy, Mystery",14-Feb-14,http://imdb.com/title/tt1837709/,0.066745686498,0.0365547847641,0.0,0.153845319179,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Insidious-Chapter-3,3111,129.712916667,71.4845032993,66.58328966490616,75.04033741567473,66.0884206620358,1.50963821138,82,Insidious: Chapter 3,http://www.movie-list.com/trailers/insidious3,"Horror, Thriller",29-May-15,http://imdb.com/title/tt3195644/,0.0516230480536,0.0512999338878,0.0,0.221938247385,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Insidious-Chapter-2,3457,144.144,56.5762600784,48.95916209921168,61.61230363758484,50.66617799729567,0.849651197605,167,Insidious Chapter 2,http://www.movie-list.com/trailers/insidious2,"Horror, Thriller",13-Sep-13,http://imdb.com/title/tt2226417/,0.0640041607097,0.0532023667835,0.0,0.198257908961,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guardians-of-the-Galaxy,3614,150.692208333,98.0795916295,102.46980191704982,99.57538608708094,78.95277371361297,0.749915833333,200,Guardians of the Galaxy,http://www.movie-list.com/trailers/guardiansofthegalaxy,,1-Aug-14,http://imdb.com/title/tt2015381/,0.0862047337938,0.0473975269447,0.0,0.319183821817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exodus-Gods-and-Kings,2345,97.7643333333,63.2369935727,43.08534509733816,73.25195665644587,64.56039794542572,0.447682437695,214,Exodus: Gods and Kings,http://www.movie-list.com/trailers/exodusgodsandkings,"Action, Adventure, Drama",12-Dec-14,http://imdb.com/title/tt1528100/,0.145041242975,0.103244819873,0.0,0.407479341525,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The-Grand-Budapest-Hotel,3491,145.562083333,86.2760124018,77.81562548235694,82.26832282713643,129.1703196982512,1.1864469697,121,The Grand Budapest Hotel,http://www.movie-list.com/trailers/grandbudapesthotel,"Comedy, Drama",7-Mar-14,http://imdb.com/title/tt2278388/,0.139087729452,0.0686070401141,0.0,0.388840527078,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krampus,3673,153.153,57.5921631741,59.36000248740939,57.276379660064805,54.633540089366,0.580269169835,263,Krampus,http://www.movie-list.com/trailers/krampus,"Comedy, Fantasy, Horror",4-Dec-15,http://imdb.com/title/tt3850590/,0.0927119807855,0.0855185088695,0.0,0.450315493106,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
A-LEGO-Brickumentary,3270,136.344541667,197.021332629,180.4128502597765,202.1625229233812,214.267813420762,0.344227088662,391,A LEGO Brickumentary,http://www.movie-list.com/trailers/lego,Documentary,31-Jul-15,http://imdb.com/title/tt3214286/,0.187031636021,0.0809223516688,0.0,0.581322776188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
